,GSM107412,GSM107413,GSM107414,GSM107415,GSM107416,GSM107417,GSM107418,GSM107419,GSM107420,GSM107421,GSM107422,GSM107423,GSM107424,GSM107425,GSM107426,GSM107427,GSM107428,GSM107429,GSM107430,GSM107431,GSM107432,GSM107433,GSM107434,GSM107435
Tst,2105.45,1597.45,1876.55,1620.9,1398.9,1586.45,1710.85,1721.6,1737.35,1886.9,1362.25,1652.5,1663.35,1692.65,1599.8,1717.5,2094.15,1922.3,2309.25,1889.95,3146.1,2346.8,1985.75,2514.3
Tsx,106.4,70,33.3,6.1,80.8,71.4,26,29.6,12.6,21.9,107.3,10.1,37.8,6.4,105.8,87.6,28,58.6,166.5,120.5,165.3,27,88.9,28.8
Ttc3,2959.1,2730.7,3955.4,3538,2830.7,2821.2,3058.7,2978.1,3018.9,2157.4,3460.3,2878.6,2894.1,3186.7,3494.1,3121.5,4220.6,3686.4,3229.5,3685.3,2704.6,3164.4,2190.5,3023.5
Ttc36,34.4,32.1,39.1,15.2,106.5,86,28.5,36.1,45.1,27.6,27.2,35.4,45.1,79.1,19.2,28,92.6,50.6,52.8,41.8,103.9,138.9,276.7,53.3
Ttc37,11.1,22.6,15.4,30.7,15,18.6,5.2,5.1,10.7,7,18.8,15.7,14.5,14.2,17.8,26,10.5,27.9,16.5,28.5,7.1,14.8,34.9,12.8
Ttc38,295.4,276.9,750.8,760.9,129.8,452.3,490.9,531.1,412.1,629.3,117.6,459.2,428.6,357,117.1,435.4,470,200.2,280,476.7,154.9,106.6,79.8,102.9
Ttc4,425.5,353.3,471,411,355.8,273.9,422.3,393,438.1,446.8,213.6,294.5,390.9,276.3,173.1,286,423.7,410.4,473,447.5,197.9,397.7,299.8,371.7
Ttc8,126.7,193.3,174.8,103.3,207.7,93.2,122,104.2,92.8,144.4,163.3,109.3,122.2,161.4,163.5,116.7,96.5,210.3,192,215.7,48.9,258.5,214.9,370
Ttl,120.4,215.4,85.6,131.4,220.7,61,28.5,56.2,366.5,49.2,113.2,215.7,158.9,197.5,286.3,220.3,271.5,296.8,355.2,128.7,253.7,74.5,360.6,188.5
Ttll5,194.4,359.1,454,344.3,309,369.8,100.3,279.6,627.6,204.7,693.9,464.6,354.3,126.1,294.5,419.3,314.4,497.6,722.4,589.3,503,557.7,600.3,632.6
Ttn,173.7,96.1,143.6,93.5,215.1,59.3,51.6,56.9,355.5,48.1,101.3,76,94.3,54.2,77.4,65.7,100.1,77.8,81.6,63.2,88.2,71,127.3,49.5
Ttpa,2.7,5.3,4,2.3,37.6,10.8,2.5,8.3,5.5,7.8,5.1,5.1,3.4,8.3,5.4,3.2,4.1,4.7,9.8,11.4,13.7,8.6,9.8,6.1
Ttr,2745.4,1912.2,1908.2,1564.2,1321.2,1546.325,1804.175,1993.725,3498.25,3613.425,5718.775,4503.175,3503.8,2888.025,2305.65,2795.775,3416.225,4212.575,3998.075,4137.95,2017.825,1993.05,4546.825,1635.775
Tub,128.2,98.5,268.9,133.9,252.6,151.1,82.3,92.2,219.7,161.6,155.8,114.2,134.1,18.1,122.2,120.3,142.5,206.1,271.2,180.1,122.8,182,232.3,96
Tuba1a,8496.75,15764,11738.3,10710.9,11324.95,10324.65,11445.15,7745.15,13924.05,12513.95,12974.95,10892.7,9400.9,12394.15,8237.05,9631.95,9807.8,12207.65,10751.7,11168.35,11817.15,10418.35,15190.65,9707.6
Tuba1b,9567.275,15478.95,13726.95,13264.45,12290,12331.025,12571.55,10221,15437.8,13000.55,17476.05,12760.775,11793.425,14667.775,16108.45,12760.975,11464.975,12671.6,11388.725,12086.675,15081.375,13236.3,16549.05,12417.6
Tuba1c,4970.15,8135.4,5553.85,6874.15,6085.1,6139.25,5929.7,4719.35,7134.8,6564.5,4587.3,5992.3,6300.75,6579.05,4823.35,5702.7,5967.3,6034.8,6387.6,6696.25,9622.35,8468,10491.85,7023.6
Tuba4a,4115.3,6623,9561.2,8971,3758,5308.1,4835,4886.2,9375.5,8087.7,6889,7272.1,8710.7,7128.2,6469.8,6946.9,9628.9,8619.2,7255.1,7978.3,6236.1,8521.8,6935.4,4814.2
Tubb2b,239.75,325.75,389.35,315.55,290.4,304.25,359.3,267.6,342.9,230.05,295.75,214.25,312.15,296.75,358.5,249.95,179.15,174.35,195.1,176.3,71.35,216.75,353.3,209.5
Tubb5,4801.75,7173,5047.05,6585.95,5241.85,4843.05,4349.7,4902.1,4529.25,5304.35,3127.1,3982.15,4623.6,4413.7,3062.5,4749.3,3674.95,3833,4381.65,3920.95,6033.05,5654.75,7851.25,5202.85
Tubg1,654.5,826.9,666.6,763.1,754.7,699,893,622.7,832.7,914.4,558.6,633.7,826.5,450.5,879.7,1040,727.7,698.5,658.5,620.1,796.7,1053.2,904.4,844.3
Tubgcp4,185,160.233333333333,184.166666666667,293.333333333333,211.766666666667,187.066666666667,262.5,189.2,179.466666666667,220.466666666667,246.433333333333,227.1,185.4,265,209.666666666667,199.5,172.7,258.033333333333,238.633333333333,222.533333333333,137.233333333333,221.233333333333,148.566666666667,112.333333333333
Tubgcp6,476.1,469.4,518.8,532.1,476,625.7,384.5,471.2,464.3,386.6,422.7,504.8,469,386.9,500.2,470,374.9,430.5,494.3,384.9,475.6,451.6,421.2,451.4
Tufm,9334.1,10483.6,9664.5,8383.1,8224.3,8617.1,7102.3,10025.2,13726.1,11518.7,9661.8,9833.8,9824.9,10153.7,8541.7,8049.4,12391,11974.9,11300.7,11065.2,10399.7,9169.1,7476.1,8482.5
Tulp1,545.6,405.1,376.1,411.2,336.3,347.8,179.5,445.2,589.4,474.7,737.1,665.5,715,649.9,232.5,381.9,1068.4,1027.9,664.9,803.4,961.2,877.8,1004,613.5
Tvp23b,297.2,382.7,416.3,375.5,399,437.5,369.7,382.2,345.5,315.6,639.4,452.5,395.5,532.3,608.4,258,285,305.5,343.5,265,290.9,344.8,455.7,289.3
Twf1,533.6,451.35,494.3,600.55,451.85,641.25,517.6,517.85,447.2,472.65,428.55,461.45,412.1,519.7,408.4,531.8,459.25,432.8,535.7,514.4,259.7,321.75,562.75,347.65
Twist2,21.6,48.1,44.3,15.9,81.6,46.1,21.2,26.4,24.7,37.2,107.5,19.1,23.6,24,37.3,29.2,284.8,34.5,61.3,64.5,24.5,39.3,45.5,43.1
Txn2,10313.3,9454.3,11209.5,10625.3,9003.2,10470.3,10620,9956.3,8217.8,9082.1,8660.7,8091.4,10031.5,7953,11110.7,12834.6,9562.4,8734.8,9269.2,8543.5,12292.4,11909.2,9997.7,13240.6
Txnip,16924.25,12919.9,10964.75,15758.85,23987.55,21184.9,22684.85,19072.5,9079.65,11334.8,10186.55,12730.3,17585.6,18830.6,21795.1,20557.65,7753.95,9733.45,11281.2,7726.5,24043.4,22169.05,16822.2,24428.6
Txnl1,2056.6,1640.05,2482.55,2471.3,1545.9,2361.5,2632.25,2537.3,2076.95,2112.6,3771.35,2693.25,2407.2,2390.75,3079.5,2254.1,2324.75,1986.3,1841.95,1849.9,1401.35,2089.3,1330.8,1795.1
Txnl4b,110.5,58,78.6,197.4,223.2,248,295.4,327.9,68.1,61.6,39.9,54.8,126.3,107.6,109.2,171.4,83.7,42.4,81,30.1,86.2,36.3,55.1,68.2
Txnrd1,3106.05,2939.05,2615.1,2473.2,3389.45,3207.45,3204.7,3028.75,2398.1,2818.8,2818.3,2852.35,3231.8,3366.95,2556.85,2651.35,2754.05,2726.1,2892.75,2771.9,3525.6,3290,2856.25,3145.1
Txnrd2,1845.2,1915.6,1621.4,1699.85,2043.45,1802.55,1946.4,1772.6,2035.95,1919.9,1267.25,1472.1,1514.2,1578.15,1584.6,1602.85,2264.4,2040.8,2273.25,2444.4,1360.65,1619.3,1507.65,1560.55
Tyms,183.7,204.2,288.1,215.8,268.2,178.5,126.8,126.9,255.2,169.7,197.1,299.1,134.1,211.3,206.3,203.4,106.6,118.6,200.3,152.3,216.8,145.5,267.9,224.3
Tyro3,421.05,381.9,460.65,284.1,528.9,360,291.45,262.85,551.5,322.55,436.1,448.2,416.2,330.35,343.6,309.3,423.95,467.4,616.15,411.25,617.75,365.35,651.15,391.15
Uaca,1739.7,1672.5,2040.9,1999.1,2145.8,2404.1,2456.7,2615.7,1801.6,1622.7,1860.9,1557,1673.9,1799.4,1814.7,2061.6,1494.3,1452.5,1618.7,1584.7,1961.7,2307.2,2256.2,2226.4
Uba52,25718.7,26089.3,22657.3,27362.8,19754.8,25851.1,26538.5,26078.3,29202.5,28951.6,24016.2,30629.4,25314.9,40861.3,24589.4,26039.5,29752.8,32553.9,27667,34951.4,38620.5,32830.2,31549.7,32598
Ubac2,1180.9,780.3,1005,611.6,1063.5,914.1,1444.2,1040.3,872.7,626.9,545,558.5,1015.2,1557.2,1584.7,794.7,1063.8,1617.3,1137.3,1000.1,1553.2,1243.3,1901.6,989.8
Ubald1,1038.9,913.6,1134.6,983.6,1038.2,938.2,1291.2,1208.2,1124.5,1084.8,881,787.3,861.7,704.2,951.9,903.7,1070.5,1115.2,1035.6,1121.5,1762.7,1185.8,1208.7,1094.2
Ubb,36013.2,37915.0666666667,34084.1,33505.3666666667,35902.6666666667,36435.3,39788.9666666667,37807.9,35065,36291.2666666667,38726.4333333333,38996.6,38472.4,42722.8,47559.2,37489.3333333333,38007.9333333333,42674.9666666667,35170.6666666667,40842.4666666667,44348.1333333333,37589.3333333333,35643.5,40067.5
Ubc,28889.8,29713.7,25800.3,26398.7,24805.3,32807.7,30054,32263.2,10567.9,25068.4,35420,26398.5,29309.6,24597.3,34258.9,20490,32325.6,34471.9,27227.4,33257.6,36807.9,30592.3,26901.6,32852
Ube2a,2228.4,2578.4,2312.3,2322.9,1742.1,1653.3,1961.7,1882.6,2579.6,2182.6,3523.3,2741.8,2447.1,2526.8,2179.4,2399.9,1780.4,1930.6,1911.6,2129.7,1311.4,1653.7,1606,1379.4
Ube2b,6422.1,5877.53333333333,5590.43333333333,5832.13333333333,6613.1,6253.73333333333,6746.43333333333,7230.06666666667,5899.56666666667,6242.96666666667,6330.86666666667,7051.26666666667,6270.86666666667,6292.7,6295.03333333333,7299.43333333333,5685.06666666667,5554.63333333333,6005.26666666667,5749.66666666667,4801.83333333333,6194.2,4756.76666666667,5763.5
Ube2d2,1238.95,1045.1,1306.3,1207.9,1342.05,1100.5,1001.65,1123.1,752.65,1035.55,907.85,1091.8,1089.75,694.6,697.5,1052.95,1070.75,652.45,1025.45,1193.15,1011.3,939.7,1061,1263.95
Ube2d3,356,519.4,553.1,596.6,747.1,610.3,530.6,580.8,531.2,356.4,583.2,466.4,506.1,440.3,485.7,423.4,390.7,374.6,554.3,513.2,442.5,411,701.8,628
Ube2d4,5.3,65.4,13.3,7.9,77.1,16.5,9.6,5.5,90.9,59.7,56.9,65.4,10.4,87.7,41.5,32.6,19.5,8.5,16.7,92.7,15.6,12.8,22.2,12.3
Ube2e3,129.4,215.8,188.4,182.5,267.9,126.2,217.2,230.4,137,261.9,165.7,230.4,164.9,143.9,170.9,170.7,287.8,311.6,190.4,143.3,232.4,279.8,235.2,327
Ube2g1,1889.9,1597.95,1575.7,1840.65,1776.75,1512.8,1521.85,1508.15,1031.7,1233.2,1049.45,1487.6,1398.9,1098.65,1011.7,1697.05,963.1,883.4,851.4,810.2,816.2,931,753.55,1011.05
Ube2g2,1340.5,1007.5,1434.3,1052.4,392.2,1611.1,1232,1623.5,1281.9,1293.4,1269.7,1109.8,1370.5,1005.4,1161.2,1102.5,1378.6,1212.3,976,1500.8,1144,1433.1,875.2,1544
Ube2h,961.2,386.4,482.1,565.4,1087,784.6,458.4,880.9,157,561.8,501,535.3,633.8,333.1,420.4,539.5,123.5,724.3,201.5,317.3,462.4,499,608.2,284.3
Ube2i,1507.8,1596.15,1446.65,1461.7,1712.65,1647.45,1535,1358.65,1705.05,1443.9,1325.95,1512.95,1492.05,1365.25,1424.1,1387,1344.15,1348.2,1586.9,1316.65,1398.3,1387.95,1450.8,1453.55
Ube2j2,4982.5,5500.4,5221.8,4564.8,5549.3,5710,3835.2,4722.6,4952.7,4842.1,2979.2,4533.8,5256.6,5092,3679.7,3437.1,5580.8,5708.3,6176.2,5669.9,6118.8,5899.4,5915.5,5839.1
Ube2m,68.8,93.1,80,46.7,183.8,59.1,35.4,33.1,45.1,52.9,108.1,128.1,61.3,100.9,96.3,44.7,69,59,92.1,50.2,70.2,62.5,80.9,62
Ube2q2,235.3,209.9,333.9,357.5,377.1,270.7,339.9,181.5,289.4,275.9,395.5,361.3,333.7,131.5,367.1,277.5,286.3,263.2,304.6,257.9,204.1,301.3,312.5,331.1
Ube3a,843.2,1108.8,1381,680,1626.7,660.9,520,720.9,851.8,639.5,514.1,715.8,623.3,806.1,529.3,884.1,784.7,765.2,811.3,778,666.9,760.6,1140.3,608.8
Ubqln1,3129.7,2939,3021,3161.4,1781.5,1804.4,2083.9,2221.2,2312.3,3090,2568.1,2174.1,2074.2,2410.7,2206.8,2385.7,2880.7,2417.2,2842.2,2440.1,2476.7,2072.2,2000.6,1942.2
Ubr1,411.9,246.2,498.9,349.6,351.3,348.9,403.5,350.7,455.3,199.3,804.9,546.4,291.7,435.4,506.1,379.1,307.7,364.5,448.8,302,273.7,370,308.2,480.5
Ubr5,3715.1,2881.6,3032.6,3740.4,2817.5,3283.8,4117,4463.9,3107,3223.3,3484.3,3199.9,3193.1,3251.6,3376.1,3553.5,4721.1,4358,2726.8,3713,3710.4,3873.3,3979.8,3402.7
Ubtf,1287.8,959.4,685.4,932.9,849.8,638.7,703.8,1115.1,585.1,717.1,347.5,553.7,673.9,791.3,634.6,875.3,675.8,574,892.9,507.3,837.3,940,720.7,729.6
Ubxn1,3716.9,3691.3,3699.2,4205.7,4440.2,4034.6,4500.5,4390.1,4197,4949,4229.1,4371.6,4434.1,4449.7,4163.9,4937.1,4919,4741.8,5053.7,4933.7,5623,4814.6,4309.1,4367.9
Ubxn6,51.9,113.3,143.1,44.2,137,48.3,26.7,39.6,78.5,72.2,94.4,73.7,58.9,67.8,46.7,69.6,75.2,100.6,130.9,92,80.2,73.2,150.5,52.8
Uchl1,135.633333333333,105.133333333333,93.1333333333333,96.8333333333333,314.166666666667,137.7,112.3,98.3,244.766666666667,134.033333333333,143.033333333333,145.033333333333,89.4333333333333,171.1,134,161.4,103.3,113.5,229.666666666667,135.6,407.466666666667,303.266666666667,314.433333333333,237.633333333333
Uck2,700.6,881.5,728.7,674.9,504.1,550,524.4,592.5,412.2,460.2,603.3,319.1,286.6,307.8,320.2,135.5,550.1,314.2,245.5,369.7,387.5,266.6,359.6,268.8
Ucn,51.4,57.4,229.3,121.8,135,34.8,66,47.3,84.9,73.8,75.7,66.6,68,33.1,101,88,111,91.8,112.3,78.9,70.2,87.1,115,90.1
Ucp1,110.6,66.6,31.15,86.65,164.15,45.75,80.35,34.1,123.05,103.9,186.4,124.8,36.8,43.45,94.2,81.65,78.55,81.15,102,207.7,61.8,57.9,90.35,55.75
Ucp2,13608.3,17263.6,11794.85,17741.75,14888.45,19237.2,16497.45,15628.25,13174.25,12650.5,11163,8630.1,12459.3,8076.85,14143.25,10822.45,16458.7,18148.75,17068.7,17062.9,16412.55,14474.7,14962.25,18348.2
Ucp3,1097.6,1030,951.75,1263.45,3074.6,2313.25,2262.1,1236.45,506.9,827.8,521.9,563.25,1121.45,1138.35,873.7,1248,513.65,358.45,498.05,403.7,2507.2,2194.45,1681.3,2607.65
Ufsp2,1126.3,861,1503.3,1759.3,802.4,1068.1,1328.3,1550.4,1183.1,1309.9,1627.2,1355.6,1011.7,1208.7,1203.5,1182,1152.2,1012.4,1219.1,1162.2,889.4,1013,580.8,937.5
Ugcg,450,535.466666666667,416.8,380.833333333333,427.033333333333,426.433333333333,229.033333333333,435.666666666667,277.133333333333,224.5,395.733333333333,339.866666666667,226.533333333333,232.966666666667,260,332.7,252.433333333333,201.566666666667,261.866666666667,282.166666666667,332.533333333333,342.333333333333,540.6,340.566666666667
Ugdh,635.55,754.35,681.55,608.25,916.75,715.15,836.7,650.7,811.3,919.65,1340.15,920.8,713.05,609,863.4,781,791.4,715.4,852.2,736.35,758.85,862.05,1159,867.5
Ugt1a1,319.6,341.5,296.408333333333,247.458333333333,423.458333333333,273.358333333333,223.716666666667,236.516666666667,405.066666666667,303.091666666667,350.566666666667,340.308333333333,285.65,289.525,331.808333333333,315.45,296.425,280.966666666667,308.175,308.683333333333,260.525,246.125,544.508333333333,271.566666666667
Ugt1a2,319.6,341.5,296.408333333333,247.458333333333,423.458333333333,273.358333333333,223.716666666667,236.516666666667,405.066666666667,303.091666666667,350.566666666667,340.308333333333,285.65,289.525,331.808333333333,315.45,296.425,280.966666666667,308.175,308.683333333333,260.525,246.125,544.508333333333,271.566666666667
Ugt1a3,319.6,341.5,296.408333333333,247.458333333333,423.458333333333,273.358333333333,223.716666666667,236.516666666667,405.066666666667,303.091666666667,350.566666666667,340.308333333333,285.65,289.525,331.808333333333,315.45,296.425,280.966666666667,308.175,308.683333333333,260.525,246.125,544.508333333333,271.566666666667
Ugt1a5,615.54,663.26,572.14,498.6,695.02,504.7,437.98,462.32,714.88,602.28,725.22,666.24,499.26,516,582.36,573.76,558,457.68,566.82,537.48,451.38,439.64,981.9,532.62
Ugt1a6,319.6,341.5,296.408333333333,247.458333333333,423.458333333333,273.358333333333,223.716666666667,236.516666666667,405.066666666667,303.091666666667,350.566666666667,340.308333333333,285.65,289.525,331.808333333333,315.45,296.425,280.966666666667,308.175,308.683333333333,260.525,246.125,544.508333333333,271.566666666667
Ugt1a7c,319.6,341.5,296.408333333333,247.458333333333,423.458333333333,273.358333333333,223.716666666667,236.516666666667,405.066666666667,303.091666666667,350.566666666667,340.308333333333,285.65,289.525,331.808333333333,315.45,296.425,280.966666666667,308.175,308.683333333333,260.525,246.125,544.508333333333,271.566666666667
Ugt1a8,319.6,341.5,296.408333333333,247.458333333333,423.458333333333,273.358333333333,223.716666666667,236.516666666667,405.066666666667,303.091666666667,350.566666666667,340.308333333333,285.65,289.525,331.808333333333,315.45,296.425,280.966666666667,308.175,308.683333333333,260.525,246.125,544.508333333333,271.566666666667
Ugt1a9,762.1,796.6,704.675,618.95,824.725,621.775,545.15,564.7,875.6,739.475,869.925,822.4,617.45,623.075,722.55,695.425,681.275,525.15,691.975,636.275,557.3,520.625,1198.15,625.7
Ugt1a9-ps,44.9,16,47.8,8.7,117.4,11.1,20.9,13.6,20.9,3.7,57.9,67.1,19.1,24,45.5,43.6,5.4,9.7,25.2,17,31.2,37.8,90.6,40.5
Ugt2a1,152.8,177.5,223.3,84.9,330.1,88.7,92.1,24,238.6,142.8,100.4,158.7,170.3,77.8,96.9,148.2,185.6,163.2,200.2,160.9,59.7,140.8,259.5,188.1
Ugt2b,412.375,565.6,659.675,473,878.55,306.375,272.425,316.025,661.575,537.525,482.275,708.1,547.375,515.15,542.175,574.075,624.925,668.325,731.7,652.675,525.975,596.325,686.2,665.575
Ugt2b1,164.4,88.1,70.4,85.7,136.1,124.8,77.8,81.8,129,22.1,189.4,214.7,182.6,75.1,115,153.7,96.1,188.9,224.1,110.1,80.2,207.8,349.9,122.7
Ugt2b17,120.1,248.966666666667,96.0666666666667,88.6,342.3,118.5,76.2,142.2,283.666666666667,177.133333333333,251.366666666667,188.233333333333,186.933333333333,182.2,165.4,91.9333333333333,185.266666666667,83.3666666666667,105.933333333333,235.5,134.533333333333,155.766666666667,207.5,221.1
Ugt2b35,11,20,11.05,9.45,47.05,9.9,5.9,8.75,96.5,14.3,17.95,67,8.9,18.55,49.75,16.5,34.6,18.9,16.6,10.7,11.2,17.1,19.3,21.95
Ugt2b37,109.266666666667,140.566666666667,84.5666666666667,104.7,278.066666666667,126.366666666667,45.0333333333333,106,200.8,126.633333333333,224.7,168.3,158.7,178.366666666667,160.1,80.7333333333333,182.6,89.1,94.2666666666667,216.1,121.533333333333,161.033333333333,194.966666666667,117.533333333333
Ugt2b7,150.5,201,148.9,82.6,309.3,127.6,95.5,98.8,196.9,65.6,165.2,132.3,91.9,143,90.2,84.5,182.2,179.7,123.2,264.1,209.8,134.2,323.4,141.5
Ugt8,43.75,132.85,155.35,55.7,265.1,92.45,73.5,81.6,127.75,86.8,122.1,127.3,96,108.95,101.7,38.15,184.75,70.9,160.95,110.2,142.15,122.8,173.2,34.4
Uhmk1,64.6,156.3,179.3,160.7,345.1,177.8,150,122.5,28.2,234.6,187.8,196.4,164.1,38.1,190.7,113.5,98.5,44.7,277.3,32.3,177.3,22,79.6,99.7
Ulk2,766.6,698.2,940.5,727.8,655.7,720.9,802.5,855.8,283.2,607.6,570.4,429.9,716.7,331.5,828.3,671.3,413.5,360.8,407.7,437.8,356.7,412,312.1,327.5
Umod,494.7,250.9,573,60.4,594.1,66.7,156.1,56.8,660.7,200.9,86.6,281.6,228.6,632.2,365.6,432.9,394.4,121.5,437.3,441,246.6,447.2,749.4,612.4
Unc119,3499.2,3533.5,3933.1,3536.5,3259.2,3379.8,3038.5,3541.1,2980.6,4920.4,2635.4,2977.2,3886,2708.2,2916.3,3261.2,4229.8,4091.8,4293.3,4551.4,3970.3,3307.6,2351.8,3356
Unc13a,107.5,130.7,96.3,79.2,127,174.3,145.2,105.7,364.2,155.3,339.5,266.5,204.5,354.2,243.8,291.9,321.7,298.5,140.4,144.2,304.1,109.8,191.2,312.1
Unc13b,306.4,251.8,246,300.8,183.9,226.6,152.6,265.5,256.2,163.3,93.4,216.3,162.8,117.8,225.5,233.2,122.5,46.6,56.1,155.5,58,182.7,164,32.7
Unc13c,71.6,104.1,111.1,97.5,21.4,74.6,46,50.9,47.1,138.4,107,164.4,104.4,100.6,82.8,63.9,200.4,128.5,23.9,111.5,32.6,74.9,274.3,152.2
Unc50,2091.9,2090.6,1882.9,1881,2056.5,2248.1,2166.9,2184.3,2418.6,2022.7,1883.9,2274.8,2253.4,1218.4,1939.1,1710.1,2380.4,2276.4,2361.4,2188.4,2006.9,2337.9,2503.7,2176.8
Unc5a,32.3,29.8,38.7,20.8,66.1,24.7,17.7,21.3,31.3,25.7,21.5,29.9,21,26.9,25.1,26.3,33.7,34.6,34,41.2,35.9,32.9,45.5,32.5
Unc5b,1601.3,1644.6,1889.2,1233.5,1718.5,1137,646.5,1053,1026.3,911.1,916,1090.9,1134.1,1230.5,809.3,1151.9,1316.1,1278.9,1406.6,1565.2,1307.9,996.3,1754.5,1084.5
Uncx,48.9,92.2,72.6,47.3,157.7,52.2,69.1,31.1,61.3,83.2,96.9,116.2,80,46.4,50.7,65.3,79.1,69.4,250.8,88.5,162.7,77.6,92,87.1
Ung,229.7,112.1,78.1,285.2,124.3,204.9,253.1,110.6,450.4,321.7,86.9,317.6,90.9,274,217.9,236.2,384.3,384.2,268.4,165,564.4,117.6,358.6,436.1
Uox,113.5,156.5,131.033333333333,83.3,177.166666666667,108.533333333333,67.7666666666667,95.8666666666667,160.6,146.133333333333,156.966666666667,158.133333333333,155.533333333333,52.2666666666667,39.8,132,186.633333333333,190.533333333333,155.433333333333,167.966666666667,164.733333333333,120.4,172,168.9
Upb1,326.2,420.6,309.1,384,746,352.6,297.5,350.4,639,335.1,412.9,416.8,371,271,406.2,463.8,538.9,531.7,439.9,413.9,621.8,463,530.2,503.8
Uqcc2,3941.7,3880.2,3314.9,4488.3,3084,3559.5,4005.35,3837.75,4598.15,4517.9,3246.25,3604.4,3064.75,4453.6,3226.55,3622.35,4833.6,4695.15,4839.7,4867.55,4625.9,4131.35,3077.15,3904.7
Uqcr11,34500.8,34699.65,30274.75,33446.65,27495.75,29888.45,33395.45,33302.75,37978.6,32079.5,28014.95,30843.1,28727.4,41101.6,29085.8,29988.2,34101.3,38595.25,31744,35437.05,31976.85,30983.4,28318.1,33189.85
Uqcrc2,32149.3,33804.6,27848.3,26542.8,26882.9,24615.8,23496.7,26045.3,45152.4,28569,54809.7,38397.7,22699.9,39694.4,48133.2,30251.2,29582.7,40146.8,29997.3,31826.2,25604.8,24523.8,24550.1,22873.4
Uqcrfs1,29704.6,31345.3,29046.4666666667,29712.1333333333,25347.4666666667,25428.8333333333,24220.3,27337.8,34507.6666666667,30239.1,32994.9,35483.7333333333,26491.7,32878,28236.3666666667,29555.8666666667,28206.6666666667,32201.9333333333,28473.1666666667,29160.3666666667,22712.5,21398.2333333333,20094.9,24102.8666666667
Urgcp,2005.3,1540,1979.7,2581.9,2210.1,3440.4,2307.7,2405.5,2153.4,3113.9,1760.2,1778.4,2349.1,2204.8,2028.6,2084.1,3160.6,2545.5,2088.8,3460.7,3095.4,4122.2,2191.1,3432.8
Urod,1769.9,1908.5,1481.5,2080.7,1701.8,2025.8,2059.8,2275.3,2123,1613,1370.9,1594.2,1770.5,2538.3,2032.3,1573.3,1640.6,1707,1496.5,1567.7,2135.9,1757.1,1593,1949.4
Use1,3793.6,3482.2,3271.2,3671,4163.1,4377,5459.5,4566.7,3687,3660.5,2869.9,3205.8,4172.2,4667.4,4203.9,3940.2,4428.4,4327,3825.6,3881.8,6491.9,5217.2,4976.1,5558.6
Usf1,979.366666666667,836.1,733.933333333333,784.166666666667,1036.53333333333,802.066666666667,908.4,802.1,968.166666666667,814.7,523.3,500.833333333333,772.166666666667,670.266666666667,608.8,736.2,714.8,603.7,788.5,722.266666666667,840.666666666667,760.4,859.766666666667,817.466666666667
Usf2,1489.5,1464,1342.6,1266.8,1591.9,1306.9,844,1260.5,978.1,1376.8,960.7,627.1,952.5,683.5,836.1,1040.1,951.8,1408.2,1237.3,1201.7,1097.4,1363.8,1190.5,1274
Uso1,713.9,766.8,930.9,825,714,879.8,1035.4,671.2,591.7,1021.2,1209.2,1147.3,988.8,520.2,1312,1220,853,764.6,880.1,782.4,544.8,761.1,625.5,796.5
Usp12,505.1,442.2,489.9,357.1,808.7,321.3,320.8,276.3,307.5,256.6,314,288.2,276.4,207,331.4,356.6,439.2,263.7,251.5,258.3,231.2,124.3,183.5,297.6
Usp19,1895.7,1995,2053.8,1553.6,2340.8,1838.3,1470,1712.8,2006.1,1866.6,1617.4,1564.3,1942.6,2084.3,1587.6,1956.6,2238.9,2685.3,2563.3,2345.3,2406.8,2374.8,2702.3,2210.8
Usp37,510.8,512.8,553.7,515.5,272,461.3,552.1,502.3,395.1,354.8,356.9,351.6,424.6,384.8,417.7,355.8,401.5,376.3,329.7,234.7,435.8,536.1,565.1,448.8
Usp40,772.7,758.75,1006.8,818.6,711.85,764.6,831.45,726.9,737.25,773.4,558.5,888.7,867.05,568.75,698.1,803.15,572.2,720.4,808.7,826.8,706.45,1005.3,595.45,738.45
Utrn,856.65,813.85,797.3,766.6,723.4,800.45,753.55,944.2,828.15,668.65,815.65,867.9,806,758.6,563.25,821.05,875.25,794.35,829.15,757.65,876.05,804.4,886.95,922.65
Uts2r,55.8,70.4,107.5,51.5,104.2,113.8,119,60.4,74.1,60.3,88.7,133.1,82.9,105.2,89.8,88.9,84.4,130.3,113.2,92.3,100.8,101.7,148.5,82.6
V1ra14,28.8,7.9,6.8,9.7,15.6,3.4,6.4,2.4,7.1,3,3.3,3.6,5.4,10.3,10.7,5.4,6.6,17.6,2.9,6.1,14.2,14.9,16.4,3.8
Vamp1,562.85,624.6,675.9,539.4,529.65,451.85,489.7,491.1,599.3,734.45,601.6,869.95,444.6,513.45,496.25,707.85,661.65,600.6,711.25,796.45,17280.3,350.95,587.35,571.6
Vamp2,2471.9,2361.45,2299.2,2173.5,2356.65,2446.75,1282.1,2633.25,1621.25,2024.4,1442.9,1643.7,1666.55,1500.55,1390.3,1617.35,2248.7,2147.2,2325.55,2142.85,2543.2,2684.95,2151.15,1902.65
Vamp3,3020.8,3048.6,2841.8,3495.7,2519,2933.6,2786,3258.8,3413.3,4494.6,3059.8,3655.3,2283.8,2474.1,1855.1,2621.2,3338.8,2880.9,3137,3469,1770.2,1808.3,2047.7,1803.9
