"","MM_MEblack","MM_MEblue","MM_MEbrown","MM_MEpink","MM_MEred","MM_MEyellow","MM_MEgreen","MM_MEturquoise","MM_MEgrey"
"ABI1",-0.114782608695652,-0.147826086956522,-0.76695652173913,-0.693043478260869,-0.418260869565217,-0.193913043478261,0.783478260869565,0.667826086956522,0.654782608695652
"ABI2",0.244347826086956,0.202608695652174,-0.413043478260869,-0.263478260869565,0.0704347826086957,-0.280869565217391,0.667826086956522,0.141739130434783,0.215652173913043
"ABI3",-0.309565217391304,-0.300869565217391,0.17304347826087,0.619130434782609,0.108695652173913,0.752173913043478,-0.427826086956522,-0.147826086956522,-0.1
"ABL1",-0.382608695652174,-0.601739130434782,-0.533913043478261,-0.25304347826087,-0.331304347826087,0.393913043478261,0.0765217391304348,0.437391304347826,0.601739130434782
"ABL2",0.500869565217391,0.386086956521739,-0.24695652173913,-0.350434782608696,-0.04,-0.453913043478261,0.619130434782609,-0.0304347826086956,0.0634782608695652
"ABLIM2",0.581739130434783,0.72695652173913,0.778260869565217,0.239130434782609,0.408695652173913,-0.549565217391304,-0.185217391304348,-0.695652173913043,-0.759130434782609
"ABLIM3",0.18,0.205217391304348,0.0582608695652174,-0.213913043478261,0.0182608695652174,-0.372173913043478,0.0547826086956522,-0.110434782608696,-0.11304347826087
"ABO",0.126086956521739,0.0443478260869565,0.20695652173913,0.167826086956522,0.136521739130435,0.08,-0.133913043478261,-0.172173913043478,-0.172173913043478
"ABT1",0.00521739130434783,0.299130434782609,0.223478260869565,-0.12,0.0130434782608696,-0.394782608695652,0.0765217391304348,-0.0773913043478261,-0.294782608695652
"ABTB1",0.124347826086957,0.256521739130435,0.80695652173913,0.402608695652174,0.431304347826087,-0.130434782608696,-0.747826086956522,-0.562608695652174,-0.703478260869565
"ABTB2",0.158260869565217,0.223478260869565,0.386086956521739,0.196521739130435,0.132173913043478,-0.191304347826087,-0.292173913043478,-0.426086956521739,-0.315652173913043
"ACAA2",-0.62,-0.443478260869565,0.150434782608696,0.3,-0.0156521739130435,0.411304347826087,-0.420869565217391,0.167826086956522,0.0165217391304348
"ACACA",0.819130434782609,0.62695652173913,0.196521739130435,0.216521739130435,0.413913043478261,-0.374782608695652,0.316521739130435,-0.552173913043478,-0.373043478260869
"ACACB",0.68695652173913,0.60695652173913,0.690434782608696,0.744347826086956,0.894782608695652,-0.215652173913043,-0.241739130434783,-0.827826086956522,-0.781739130434782
"ACAD11",0.108695652173913,-0.185217391304348,0.0704347826086957,0.430434782608696,0.304347826086956,0.186086956521739,-0.262608695652174,-0.251304347826087,-0.122608695652174
"ACAD9",0.280869565217391,0.373913043478261,0.286086956521739,-0.00173913043478261,-0.00695652173913043,-0.286086956521739,-0.1,-0.404347826086956,-0.445217391304348
"ACADL",-0.363478260869565,-0.557391304347826,-0.345217391304348,0.382608695652174,0.0756521739130435,0.679130434782609,-0.152173913043478,0.291304347826087,0.385217391304348
"ACADM",-0.678260869565217,-0.819130434782609,-0.570434782608696,-0.00260869565217391,-0.332173913043478,0.668695652173913,-0.144347826086957,0.582608695652174,0.695652173913043
"ACADS",-0.0191304347826087,0.165217391304348,0.757391304347826,0.700869565217391,0.566086956521739,0.121739130434783,-0.661739130434783,-0.492173913043478,-0.636521739130435
"ACADSB",0.625217391304348,0.425217391304348,0.360869565217391,0.25304347826087,0.606086956521739,-0.323478260869565,-0.155652173913043,-0.447826086956522,-0.42
"ACADVL",0.185217391304348,-0.0747826086956522,0.36695652173913,0.415652173913043,0.30695652173913,0.126086956521739,-0.635652173913043,-0.339130434782609,-0.32
"ACAN",0.794782608695652,0.774782608695652,0.465217391304348,0.253913043478261,0.554782608695652,-0.568695652173913,0.118260869565217,-0.673913043478261,-0.62
"ACAP2",0.336521739130435,0.129565217391304,-0.241739130434783,-0.163478260869565,0.00260869565217391,-0.088695652173913,0.404347826086956,0.0139130434782609,0.180869565217391
"ACAP3",0.455652173913043,0.459130434782609,0.801739130434783,0.335652173913043,0.359130434782609,-0.26,-0.459130434782609,-0.72,-0.716521739130435
"ACAT1",-0.460869565217391,-0.387826086956522,-0.237391304347826,-0.304347826086956,-0.386086956521739,0.0469565217391304,-0.0373913043478261,0.425217391304348,0.333913043478261
"ACAT2",-0.12,0.0660869565217391,-0.0460869565217391,-0.407826086956522,-0.20695652173913,-0.293913043478261,0.253913043478261,0.251304347826087,0.121739130434783
"ACBD3",-0.664347826086956,-0.746086956521739,-0.756521739130435,-0.462608695652174,-0.568695652173913,0.407826086956522,0.20695652173913,0.861739130434783,0.856521739130435
"ACBD4",-0.0704347826086957,0.19304347826087,0.593913043478261,0.405217391304348,0.495652173913043,-0.20695652173913,-0.406086956521739,-0.312173913043478,-0.493913043478261
"ACBD5",-0.555652173913043,-0.523478260869565,-0.565217391304348,-0.280869565217391,-0.167826086956522,0.187826086956522,0.21304347826087,0.685217391304348,0.648695652173913
"ACBD6",-0.696521739130435,-0.515652173913043,-0.491304347826087,-0.649565217391304,-0.631304347826087,0.128695652173913,0.12,0.787826086956522,0.633043478260869
"ACCS",-0.16,-0.394782608695652,-0.0547826086956522,-0.0495652173913043,-0.327826086956522,0.373913043478261,-0.219130434782609,0.048695652173913,0.185217391304348
"ACD",-0.048695652173913,-0.00173913043478261,0.639130434782609,0.23304347826087,0.135652173913043,0.0608695652173913,-0.766086956521739,-0.377391304347826,-0.461739130434783
"ACER2",-0.368695652173913,-0.573913043478261,-0.48695652173913,-0.309565217391304,-0.651304347826087,0.369565217391304,0.0365217391304348,0.422608695652174,0.585217391304348
"ACHE",0.370434782608696,0.638260869565217,0.673913043478261,0.243478260869565,0.424347826086956,-0.527826086956522,-0.158260869565217,-0.533913043478261,-0.66695652173913
"ACIN1",0.203478260869565,0.13304347826087,0.330434782608696,0.0330434782608696,0.149565217391304,-0.0973913043478261,-0.391304347826087,-0.269565217391304,-0.296521739130435
"ACLY",0.0330434782608696,0.10695652173913,-0.368695652173913,-0.660869565217391,-0.401739130434783,-0.416521739130435,0.612173913043478,0.376521739130435,0.383478260869565
"ACO1",0.0817391304347826,-0.0130434782608696,0.0904347826086956,0.195652173913043,-0.011304347826087,0.0973913043478261,0.00782608695652174,-0.158260869565217,-0.0904347826086956
"ACO2",-0.0947826086956522,-0.0947826086956522,-0.151304347826087,-0.418260869565217,-0.429565217391304,-0.254782608695652,0.06,0.188695652173913,0.230434782608696
"ACOT11",0.230434782608696,0.209565217391304,0.167826086956522,0.301739130434783,0.375652173913043,-0.261739130434783,0.00347826086956522,-0.318260869565217,-0.20695652173913
"ACOT13",-0.579130434782609,-0.518260869565217,-0.544347826086956,-0.498260869565217,-0.547826086956522,0.0895652173913043,0.222608695652174,0.750434782608696,0.622608695652174
"ACOT2",0.0139130434782609,0.155652173913043,0.246086956521739,0.478260869565217,0.430434782608696,0.0234782608695652,-0.0147826086956522,-0.168695652173913,-0.251304347826087
"ACOT4",0.206086956521739,0.249565217391304,-0.213913043478261,-0.256521739130435,-0.0643478260869565,-0.440869565217391,0.562608695652174,0.21304347826087,0.131304347826087
"ACOT7",-0.111304347826087,0.237391304347826,0.267826086956522,-0.10695652173913,-0.0547826086956522,-0.425217391304348,0.0391304347826087,0.0121739130434783,-0.223478260869565
"ACOT8",-0.288695652173913,-0.169565217391304,0.326086956521739,0.126086956521739,-0.157391304347826,0.0582608695652174,-0.481739130434783,-0.103478260869565,-0.180869565217391
"ACOT9",-0.316521739130435,-0.30695652173913,-0.797391304347826,-0.595652173913043,-0.576521739130435,0.0147826086956522,0.677391304347826,0.793913043478261,0.751304347826087
"ACOX1",0.193913043478261,-0.146086956521739,-0.117391304347826,0.195652173913043,0.011304347826087,0.24695652173913,-0.0747826086956522,-0.128695652173913,0.0913043478260869
"ACOX3",0.340869565217391,0.189565217391304,0.0408695652173913,0.176521739130435,0.116521739130435,0.0791304347826087,0.0939130434782609,-0.328695652173913,-0.116521739130435
"ACP1",-0.250434782608696,-0.333913043478261,-0.269565217391304,-0.319130434782609,-0.485217391304348,0.173913043478261,0.0869565217391304,0.435652173913043,0.377391304347826
"ACP2",0.58,0.64695652173913,0.685217391304348,0.479130434782609,0.499130434782609,-0.233913043478261,-0.267826086956522,-0.792173913043478,-0.805217391304348
"ACP5",-0.344347826086956,-0.340869565217391,0.0156521739130435,0.451304347826087,-0.147826086956522,0.683478260869565,-0.373043478260869,-0.103478260869565,0.00347826086956522
"ACP6",0.460869565217391,0.259130434782609,0.433043478260869,0.24,0.327826086956522,-0.103478260869565,-0.346086956521739,-0.519130434782609,-0.48
"ACSBG1",-0.530434782608696,-0.618260869565217,-0.0582608695652174,0.199130434782609,-0.311304347826087,0.573043478260869,-0.463478260869565,0.123478260869565,0.251304347826087
"ACSF2",-0.756521739130435,-0.650434782608696,-0.434782608695652,-0.25304347826087,-0.624347826086956,0.421739130434783,-0.0756521739130435,0.567826086956522,0.625217391304348
"ACSL1",0.550434782608695,0.611304347826087,0.26695652173913,0.0452173913043478,0.52695652173913,-0.64,0.185217391304348,-0.281739130434783,-0.413043478260869
"ACSL3",0.286086956521739,0.257391304347826,-0.0660869565217391,-0.04,0.421739130434783,-0.413913043478261,0.271304347826087,0.000869565217391304,-0.00695652173913043
"ACSL4",0.629565217391304,0.641739130434783,0.00869565217391304,-0.245217391304348,0.332173913043478,-0.662608695652174,0.541739130434783,-0.123478260869565,-0.148695652173913
"ACSL5",0.627826086956522,0.772173913043478,0.237391304347826,-0.0478260869565217,0.315652173913043,-0.596521739130435,0.386086956521739,-0.341739130434783,-0.429565217391304
"ACSL6",0.170434782608696,0.309565217391304,0.294782608695652,0.203478260869565,0.420869565217391,-0.472173913043478,-0.0469565217391304,-0.300869565217391,-0.303478260869565
"ACSS1",0.278260869565217,0.166086956521739,0.515652173913043,0.888695652173913,0.70695652173913,0.165217391304348,-0.444347826086956,-0.653043478260869,-0.550434782608695
"ACSS2",0.215652173913043,0.22695652173913,0.415652173913043,-0.02,0.048695652173913,-0.26,-0.261739130434783,-0.264347826086957,-0.329565217391304
"ACTA1",-0.230434782608696,-0.0130434782608696,0.431304347826087,0.112173913043478,0.0356521739130435,-0.199130434782609,-0.288695652173913,-0.0921739130434782,-0.255652173913043
"ACTB",-0.413913043478261,-0.30695652173913,0.0139130434782609,0.109565217391304,-0.381739130434783,0.537391304347826,-0.227826086956522,0.0678260869565217,0.0408695652173913
"ACTG1",-0.10695652173913,-0.179130434782609,0.246086956521739,0.00434782608695652,-0.289565217391304,0.105217391304348,-0.438260869565217,-0.0730434782608696,-0.122608695652174
"ACTL6A",0.0765217391304348,-0.109565217391304,0.14695652173913,0.163478260869565,0.181739130434783,0.218260869565217,-0.388695652173913,-0.166086956521739,-0.165217391304348
"ACTL6B",0.277391304347826,0.379130434782609,0.661739130434783,0.011304347826087,0.287826086956522,-0.489565217391304,-0.396521739130435,-0.416521739130435,-0.602608695652174
"ACTN2",0.656521739130435,0.806086956521739,0.408695652173913,-0.0156521739130435,0.218260869565217,-0.697391304347826,0.213913043478261,-0.496521739130435,-0.558260869565217
"ACTN3",0.320869565217391,0.382608695652174,0.469565217391304,-0.00521739130434783,0.334782608695652,-0.455652173913043,-0.222608695652174,-0.403478260869565,-0.52695652173913
"ACTN4",-0.566086956521739,-0.724347826086956,-0.04,0.216521739130435,-0.116521739130435,0.7,-0.569565217391304,0.241739130434783,0.285217391304348
"ACTR10",-0.0139130434782609,0.0582608695652174,-0.417391304347826,-0.614782608695652,-0.413913043478261,-0.351304347826087,0.476521739130435,0.463478260869565,0.326086956521739
"ACTR1A",0.281739130434783,0.412173913043478,0.252173913043478,0.181739130434783,0.161739130434783,-0.263478260869565,0.22,-0.227826086956522,-0.337391304347826
"ACTR1B",0.0513043478260869,0.222608695652174,0.206086956521739,-0.0513043478260869,-0.114782608695652,-0.245217391304348,0.189565217391304,-0.0208695652173913,-0.191304347826087
"ACTR2",0.344347826086956,0.231304347826087,-0.368695652173913,-0.00434782608695652,0.0243478260869565,-0.0739130434782609,0.717391304347826,0.0730434782608696,0.192173913043478
"ACTR3",-0.0391304347826087,-0.173913043478261,-0.671304347826087,-0.440869565217391,-0.378260869565217,0.0704347826086957,0.574782608695652,0.482608695652174,0.5
"ACTR3B",0.0365217391304348,0.299130434782609,0.163478260869565,0.183478260869565,-0.0165217391304348,-0.204347826086957,0.178260869565217,-0.101739130434783,-0.214782608695652
"ACTR5",-0.100869565217391,-0.0226086956521739,0.514782608695652,0.209565217391304,-0.0573913043478261,0.116521739130435,-0.501739130434782,-0.250434782608696,-0.311304347826087
"ACTR6",-0.189565217391304,-0.274782608695652,-0.734782608695652,-0.768695652173913,-0.633043478260869,-0.118260869565217,0.538260869565217,0.674782608695652,0.686086956521739
"ACVR1",0.707826086956522,0.860869565217391,0.417391304347826,0.048695652173913,0.489565217391304,-0.689565217391304,0.280869565217391,-0.513043478260869,-0.609565217391304
"ACVR1B",0.693043478260869,0.739130434782609,0.573913043478261,0.254782608695652,0.468695652173913,-0.431304347826087,-0.0582608695652174,-0.771304347826087,-0.732173913043478
"ACVR2A",0.639130434782609,0.571304347826087,0.132173913043478,-0.186086956521739,0.343478260869565,-0.718260869565217,0.290434782608696,-0.305217391304348,-0.315652173913043
"ACVRL1",0.161739130434783,-0.155652173913043,-0.0165217391304348,-0.0521739130434783,-0.271304347826087,0.183478260869565,-0.144347826086957,-0.0773913043478261,0.0791304347826087
"ACY1",-0.544347826086956,-0.453043478260869,0.227826086956522,0.142608695652174,-0.0730434782608696,0.298260869565217,-0.713043478260869,0.0339130434782609,-0.0330434782608696
"ACY3",-0.631304347826087,-0.716521739130435,-0.313913043478261,-0.0408695652173913,-0.289565217391304,0.593913043478261,-0.23304347826087,0.383478260869565,0.456521739130435
"ACYP1",-0.847826086956522,-0.797391304347826,-0.502608695652174,-0.245217391304348,-0.467826086956522,0.423478260869565,-0.0826086956521739,0.734782608695652,0.663478260869565
"ACYP2",-0.405217391304348,-0.0513043478260869,-0.150434782608696,-0.338260869565217,-0.141739130434783,-0.271304347826087,0.278260869565217,0.484347826086956,0.226086956521739
"ADAM11",0.680869565217391,0.801739130434783,0.814782608695652,0.451304347826087,0.62695652173913,-0.510434782608696,-0.16695652173913,-0.813043478260869,-0.848695652173913
"ADAM15",-0.161739130434783,-0.190434782608696,0.260869565217391,0.195652173913043,-0.200869565217391,0.492173913043478,-0.506086956521739,-0.187826086956522,-0.0913043478260869
"ADAM19",0.567826086956522,0.743478260869565,0.582608695652174,0.325217391304348,0.464347826086956,-0.366086956521739,0.0173913043478261,-0.56,-0.636521739130435
"ADAM1A",0.443478260869565,0.411304347826087,0.696521739130435,0.309565217391304,0.419130434782609,-0.261739130434783,-0.491304347826087,-0.731304347826087,-0.74
"ADAM23",0.722608695652174,0.873043478260869,0.269565217391304,0.0582608695652174,0.478260869565217,-0.693043478260869,0.512173913043478,-0.439130434782609,-0.452173913043478
"ADAM9",-0.187826086956522,-0.42695652173913,-0.450434782608696,0.00608695652173913,-0.162608695652174,0.560869565217391,0.121739130434783,0.259130434782609,0.491304347826087
"ADAMTS1",-0.58,-0.753913043478261,-0.204347826086957,0.21304347826087,-0.223478260869565,0.847826086956522,-0.437391304347826,0.283478260869565,0.368695652173913
"ADAMTS10",0.496521739130435,0.494782608695652,0.870434782608696,0.505217391304348,0.526086956521739,-0.255652173913043,-0.554782608695652,-0.838260869565217,-0.855652173913043
"ADAMTS15",0.374782608695652,0.464347826086956,0.504347826086956,-0.00434782608695652,0.107826086956522,-0.504347826086956,-0.126086956521739,-0.421739130434783,-0.471304347826087
"ADAMTS3",0.770434782608695,0.813043478260869,0.572173913043478,0.460869565217391,0.700869565217391,-0.421739130434783,0.0860869565217391,-0.711304347826087,-0.732173913043478
"ADAMTS4",0.0130434782608696,-0.10695652173913,0.254782608695652,0.516521739130435,0.497391304347826,0.473043478260869,-0.547826086956522,-0.264347826086957,-0.205217391304348
"ADAMTS9",0.00260869565217391,-0.310434782608696,-0.119130434782609,0.280869565217391,0.0121739130434783,0.651304347826087,-0.306086956521739,-0.0878260869565217,0.108695652173913
"ADAMTSL3",-0.028695652173913,-0.0426086956521739,-0.135652173913043,-0.418260869565217,-0.411304347826087,-0.0417391304347826,0.117391304347826,0.230434782608696,0.18695652173913
"ADAMTSL4",-0.180869565217391,-0.364347826086956,0.127826086956522,0.749565217391304,0.301739130434783,0.601739130434782,-0.400869565217391,-0.156521739130435,-0.0852173913043478
"ADAR",0.88695652173913,0.80695652173913,0.416521739130435,0.22,0.473913043478261,-0.491304347826087,0.18695652173913,-0.690434782608696,-0.634782608695652
"ADARB1",0.542608695652174,0.745217391304348,0.605217391304348,0.125217391304348,0.462608695652174,-0.700869565217391,0.0582608695652174,-0.621739130434782,-0.683478260869565
"ADARB2",0.323478260869565,0.436521739130435,0.0304347826086956,-0.104347826086957,0.164347826086956,-0.424347826086956,0.325217391304348,-0.205217391304348,-0.185217391304348
"ADAT1",0.184347826086956,-0.12695652173913,0.0365217391304348,0.154782608695652,0.145217391304348,0.240869565217391,-0.354782608695652,-0.203478260869565,-0.0939130434782609
"ADAT2",0.23304347826087,0.356521739130435,0.260869565217391,-0.197391304347826,0.216521739130435,-0.486086956521739,-0.0104347826086957,-0.0921739130434782,-0.222608695652174
"ADCK1",0.555652173913043,0.695652173913043,0.64695652173913,0.268695652173913,0.304347826086956,-0.474782608695652,-0.0678260869565217,-0.699130434782609,-0.746086956521739
"ADCK2",0.565217391304348,0.657391304347826,0.679130434782609,0.455652173913043,0.460869565217391,-0.295652173913043,-0.127826086956522,-0.779130434782609,-0.744347826086956
"ADCK5",0.327826086956522,0.331304347826087,0.797391304347826,0.31304347826087,0.371304347826087,-0.163478260869565,-0.629565217391304,-0.680869565217391,-0.709565217391304
"ADCY2",0.553043478260869,0.611304347826087,0.419130434782609,0.0234782608695652,0.453913043478261,-0.56695652173913,-0.0573913043478261,-0.538260869565217,-0.595652173913043
"ADCY3",0.707826086956522,0.860869565217391,0.700869565217391,0.336521739130435,0.565217391304348,-0.575652173913043,-0.0156521739130435,-0.735652173913043,-0.809565217391304
"ADCY4",0.0565217391304348,-0.0695652173913043,0.417391304347826,0.74,0.333043478260869,0.58695652173913,-0.608695652173913,-0.436521739130435,-0.363478260869565
"ADCY5",0.540869565217391,0.53304347826087,0.616521739130435,0.347826086956522,0.414782608695652,-0.357391304347826,-0.231304347826087,-0.752173913043478,-0.662608695652174
"ADCY7",-0.0443478260869565,-0.18,0.178260869565217,0.593043478260869,0.138260869565217,0.716521739130435,-0.481739130434783,-0.30695652173913,-0.175652173913043
"ADCY8",0.30695652173913,0.541739130434783,0.489565217391304,0.191304347826087,0.538260869565217,-0.462608695652174,-0.0782608695652174,-0.459130434782609,-0.604347826086956
"ADCY9",0.601739130434782,0.623478260869565,-0.1,-0.0434782608695652,0.245217391304348,-0.499130434782609,0.721739130434783,-0.160869565217391,-0.102608695652174
"ADCYAP1",-0.120869565217391,0.223478260869565,0.170434782608696,-0.217391304347826,0.183478260869565,-0.405217391304348,0.02,0.0930434782608696,-0.114782608695652
"ADCYAP1R1",0.665217391304348,0.475652173913043,0.535652173913043,0.493913043478261,0.58695652173913,-0.255652173913043,-0.236521739130435,-0.776521739130435,-0.607826086956522
"ADD1",-0.0478260869565217,-0.0330434782608696,-0.590434782608696,-0.368695652173913,-0.342608695652174,-0.134782608695652,0.733913043478261,0.403478260869565,0.485217391304348
"ADD2",0.462608695652174,0.547826086956522,0.14695652173913,-0.048695652173913,0.32,-0.546086956521739,0.281739130434783,-0.314782608695652,-0.325217391304348
"ADD3",-0.46,-0.657391304347826,-0.579130434782609,0.00347826086956522,-0.145217391304348,0.532173913043478,-0.068695652173913,0.443478260869565,0.619130434782609
"ADHFE1",0.0130434782608696,-0.0304347826086956,0.330434782608696,0.481739130434783,0.301739130434783,0.0252173913043478,-0.485217391304348,-0.334782608695652,-0.275652173913043
"ADI1",-0.369565217391304,-0.399130434782609,-0.407826086956522,0.0547826086956522,-0.0121739130434783,0.161739130434783,0.0930434782608696,0.397391304347826,0.374782608695652
"ADIPOR1",-0.263478260869565,-0.147826086956522,0.0921739130434782,0.423478260869565,0.0365217391304348,0.53304347826087,-0.223478260869565,-0.0991304347826087,-0.106086956521739
"ADIPOR2",0.0191304347826087,-0.13304347826087,-0.44695652173913,-0.0443478260869565,-0.0478260869565217,0.102608695652174,0.382608695652174,0.182608695652174,0.380869565217391
"ADK",0.0808695652173913,0.0765217391304348,-0.270434782608696,-0.0373913043478261,0.048695652173913,-0.253913043478261,0.214782608695652,0.0695652173913043,0.122608695652174
"ADNP",0.671304347826087,0.665217391304348,0.10695652173913,-0.12695652173913,0.231304347826087,-0.534782608695652,0.335652173913043,-0.353043478260869,-0.355652173913043
"ADORA1",-0.357391304347826,-0.321739130434783,-0.566086956521739,-0.245217391304348,-0.320869565217391,0.204347826086957,0.462608695652174,0.485217391304348,0.606086956521739
"ADORA2A",-0.154782608695652,-0.178260869565217,0.318260869565217,0.194782608695652,-0.0921739130434782,0.170434782608696,-0.432173913043478,-0.160869565217391,-0.182608695652174
"ADORA2B",-0.394782608695652,-0.546086956521739,-0.470434782608696,0.0130434782608696,-0.316521739130435,0.511304347826087,-0.0478260869565217,0.329565217391304,0.538260869565217
"ADPGK",0.132173913043478,0.0930434782608696,0.448695652173913,0.792173913043478,0.656521739130435,0.350434782608696,-0.511304347826087,-0.422608695652174,-0.46
"ADPRH",0.115652173913043,0.381739130434783,0.620869565217391,0.379130434782609,0.306086956521739,-0.14,-0.321739130434783,-0.549565217391304,-0.654782608695652
"ADPRM",-0.373043478260869,-0.485217391304348,-0.613913043478261,-0.483478260869565,-0.674782608695652,0.243478260869565,0.22695652173913,0.62695652173913,0.616521739130435
"ADRA1A",0.270434782608696,0.355652173913043,0.0295652173913043,0.0339130434782609,0.223478260869565,-0.316521739130435,0.36695652173913,-0.192173913043478,-0.123478260869565
"ADRA1D",0.544347826086956,0.812173913043478,0.660869565217391,0.263478260869565,0.518260869565217,-0.577391304347826,0.0278260869565217,-0.579130434782609,-0.702608695652174
"ADRA2A",0.271304347826087,0.278260869565217,0.139130434782609,-0.232173913043478,-0.11304347826087,-0.254782608695652,0.0373913043478261,-0.149565217391304,-0.151304347826087
"ADRA2C",0.442608695652174,0.464347826086956,0.663478260869565,0.386086956521739,0.584347826086956,-0.288695652173913,-0.381739130434783,-0.753043478260869,-0.742608695652174
"ADRB1",0.18695652173913,0.319130434782609,0.679130434782609,0.36695652173913,0.438260869565217,-0.0643478260869565,-0.446086956521739,-0.559130434782609,-0.622608695652174
"ADSL",0.389565217391304,0.511304347826087,0.741739130434783,0.32695652173913,0.315652173913043,-0.237391304347826,-0.381739130434783,-0.621739130434782,-0.751304347826087
"AEBP1",-0.225217391304348,-0.384347826086956,0.0904347826086956,0.716521739130435,0.312173913043478,0.751304347826087,-0.414782608695652,-0.147826086956522,-0.0234782608695652
"AEBP2",0.0182608695652174,-0.0226086956521739,-0.580869565217391,-0.358260869565217,-0.221739130434783,-0.0834782608695652,0.635652173913043,0.382608695652174,0.475652173913043
"AEN",-0.509565217391304,-0.709565217391304,-0.515652173913043,-0.202608695652174,-0.661739130434783,0.613913043478261,-0.0860869565217391,0.479130434782609,0.573043478260869
"AFAP1L1",-0.0260869565217391,-0.00347826086956522,0.153913043478261,0.00695652173913043,0.158260869565217,-0.0747826086956522,-0.216521739130435,-0.0321739130434783,-0.0913043478260869
"AFF1",0.0860869565217391,-0.11304347826087,-0.308695652173913,-0.187826086956522,-0.238260869565217,0.22,0.262608695652174,0.0208695652173913,0.253913043478261
"AFF3",0.483478260869565,0.557391304347826,0.0339130434782609,0.0104347826086957,0.242608695652174,-0.564347826086956,0.584347826086956,-0.253913043478261,-0.187826086956522
"AFF4",0.299130434782609,0.166086956521739,-0.561739130434783,-0.403478260869565,-0.157391304347826,-0.240869565217391,0.764347826086957,0.202608695652174,0.325217391304348
"AFG3L1",-0.417391304347826,-0.70695652173913,-0.207826086956522,0.329565217391304,-0.157391304347826,0.897391304347826,-0.433043478260869,0.193913043478261,0.327826086956522
"AFG3L2",-0.0217391304347826,-0.0139130434782609,-0.150434782608696,-0.441739130434783,-0.553043478260869,-0.0660869565217391,0.115652173913043,0.193913043478261,0.180869565217391
"AFMID",0.231304347826087,0.393913043478261,0.630434782608696,0.650434782608696,0.471304347826087,-0.0695652173913043,-0.374782608695652,-0.58695652173913,-0.604347826086956
"AGA",0.142608695652174,0.116521739130435,0.336521739130435,0.633043478260869,0.653043478260869,0.0391304347826087,-0.359130434782609,-0.367826086956522,-0.368695652173913
"AGAP1",0.186086956521739,0.0260869565217391,-0.100869565217391,0.0226086956521739,0.137391304347826,-0.0234782608695652,0.0260869565217391,-0.132173913043478,0.0547826086956522
"AGAP2",0.179130434782609,0.243478260869565,0.62,0.46,0.493043478260869,-0.172173913043478,-0.350434782608696,-0.535652173913043,-0.532173913043478
"AGAP3",-0.338260869565217,-0.0539130434782609,0.0965217391304348,-0.0704347826086957,-0.148695652173913,-0.146086956521739,0.0939130434782609,0.205217391304348,0.068695652173913
"AGBL5",-0.125217391304348,-0.209565217391304,0.366086956521739,0.19304347826087,0.0530434782608696,0.207826086956522,-0.650434782608696,-0.28695652173913,-0.219130434782609
"AGER",0.0556521739130435,-0.0165217391304348,0.609565217391304,0.353043478260869,0.108695652173913,0.216521739130435,-0.791304347826087,-0.543478260869565,-0.496521739130435
"AGFG1",-0.175652173913043,-0.172173913043478,-0.708695652173913,-0.661739130434783,-0.430434782608696,-0.0513043478260869,0.686086956521739,0.641739130434783,0.614782608695652
"AGFG2",0.0713043478260869,-0.00260869565217391,0.0860869565217391,-0.0817391304347826,-0.0478260869565217,-0.149565217391304,0.0626086956521739,-0.0982608695652174,-0.0721739130434783
"AGK",-0.253913043478261,0.0130434782608696,-0.13304347826087,-0.22,-0.382608695652174,-0.110434782608696,0.368695652173913,0.274782608695652,0.148695652173913
"AGL",-0.0504347826086956,-0.207826086956522,-0.661739130434783,-0.354782608695652,-0.226086956521739,-0.0339130434782609,0.465217391304348,0.457391304347826,0.535652173913043
"AGO2",0.206086956521739,0.34,-0.16,-0.419130434782609,-0.161739130434783,-0.397391304347826,0.517391304347826,0.0226086956521739,-0.00347826086956522
"AGO3",0.754782608695652,0.675652173913043,0.244347826086956,0.107826086956522,0.375652173913043,-0.50695652173913,0.22,-0.497391304347826,-0.475652173913043
"AGO4",0.841739130434783,0.595652173913043,0.505217391304348,0.32695652173913,0.471304347826087,-0.358260869565217,-0.140869565217391,-0.780869565217391,-0.632173913043478
"AGPAT1",0.0208695652173913,0.34695652173913,0.607826086956522,0.46,0.394782608695652,-0.126086956521739,-0.258260869565217,-0.413913043478261,-0.551304347826087
"AGPAT3",0.505217391304348,0.667826086956522,0.680869565217391,0.427826086956522,0.534782608695652,-0.483478260869565,-0.0982608695652174,-0.734782608695652,-0.718260869565217
"AGPAT4",0.622608695652174,0.742608695652174,0.662608695652174,0.281739130434783,0.574782608695652,-0.479130434782609,-0.186086956521739,-0.706086956521739,-0.80695652173913
"AGPAT5",0.16,0.338260869565217,-0.0904347826086956,-0.27304347826087,-0.0547826086956522,-0.42695652173913,0.404347826086956,-0.00782608695652174,0.0130434782608696
"AGPS",-0.193913043478261,-0.282608695652174,-0.744347826086956,-0.562608695652174,-0.321739130434783,0.028695652173913,0.500869565217391,0.58,0.663478260869565
"AGRN",0.575652173913043,0.462608695652174,0.829565217391304,0.465217391304348,0.533913043478261,-0.176521739130435,-0.549565217391304,-0.828695652173913,-0.795652173913043
"AGT",0.54695652173913,0.581739130434783,0.753913043478261,0.723478260869565,0.809565217391304,-0.214782608695652,-0.357391304347826,-0.861739130434783,-0.806086956521739
