"","MM_MEblack","MM_MEred","MM_MEgreen","MM_MEturquoise","MM_MEyellow","MM_MEblue","MM_MEbrown","MM_MEmagenta","MM_MEpink","MM_MEgrey"
"ADCY5",-0.30562851782364,-0.152532833020638,-0.593996247654784,-0.852908067542214,0.702251407129456,0.596060037523452,0.780300187617261,0.101125703564728,-0.373733583489681,-0.268667917448405
"ADCY6",-0.233208255159475,0.113508442776735,-0.287429643527204,-0.651782363977486,0.794183864915572,0.276360225140713,0.764165103189493,0.167166979362101,-0.575797373358349,-0.523827392120075
"ADCYAP1R1",-0.440525328330206,-0.322889305816135,-0.0797373358348968,-0.427392120075047,0.184052532833021,0.296810506566604,0.509756097560976,0.307317073170732,-0.102626641651032,-0.287429643527204
"ADD1",-0.34953095684803,-0.249343339587242,-0.280300187617261,-0.524953095684803,0.581801125703565,0.424765478424015,0.64953095684803,0.343339587242026,-0.201125703564728,-0.630956848030019
"ADD3",0.167542213883677,0.219699812382739,0.499437148217636,0.430769230769231,-0.475797373358349,-0.464165103189493,-0.327767354596623,-0.128705440900563,-0.0694183864915572,0.291744840525328
"ADH4",0.0324577861163227,0.074296435272045,0.0105065666041276,-0.0894934333958724,-0.182551594746717,-0.0861163227016885,-0.0330206378986867,-0.304315196998124,-0.171106941838649,0.464352720450281
"ADIPOR2",0.188930581613508,0.162101313320826,-0.176923076923077,0.0930581613508443,0.230206378986867,0.0133208255159475,-0.148968105065666,-0.0163227016885553,0.0896810506566604,-0.146529080675422
"ADK",0.025515947467167,-0.244465290806754,-0.334146341463415,-0.205816135084428,-0.0682926829268293,0.319324577861163,-0.0437148217636022,-0.251782363977486,0.35703564727955,0.342401500938086
"ADPRH",-0.422326454033771,-0.34577861163227,-0.480300187617261,-0.762851782363977,0.407692307692308,0.520262664165103,0.607317073170732,0.109005628517824,-0.195497185741088,-0.125515947467167
"ADRA1B",-0.523827392120075,-0.277673545966229,-0.523076923076923,-0.800750469043152,0.522889305816135,0.587992495309568,0.693621013133208,0.206378986866792,-0.322889305816135,-0.23827392120075
"AEBP1",-0.44859287054409,-0.166228893058161,-0.326078799249531,-0.624953095684803,0.630206378986867,0.381050656660413,0.80093808630394,0.460975609756097,-0.417073170731707,-0.551782363977486
"AFDN",-0.312757973733583,-0.0212007504690431,0.269981238273921,0.0720450281425891,-0.0099437148217636,-0.145590994371482,0.114446529080675,0.201500938086304,-0.204127579737336,-0.25891181988743
"AFTPH",0.469043151969981,0.495121951219512,0.421763602251407,0.633958724202627,-0.241275797373358,-0.63545966228893,-0.514446529080675,-0.24202626641651,-0.0911819887429643,0.179737335834897
"AGGF1",0.327204502814259,0.158348968105066,0.316135084427767,0.374859287054409,-0.367917448405253,-0.383302063789869,-0.476547842401501,-0.209193245778612,0.130018761726079,0.276923076923077
"AGRN",-0.680675422138837,-0.466604127579737,0.0450281425891182,-0.183114446529081,0.197936210131332,0.282926829268293,0.587054409005628,0.835084427767354,0.0108818011257036,-0.84671669793621
"AGTPBP1",0.34577861163227,0.444277673545966,0.572420262664165,0.618011257035647,-0.217823639774859,-0.684803001876172,-0.361913696060037,-0.278986866791745,-0.0919324577861163,0.125140712945591
"AGTR1A",0.325891181988743,0.352157598499062,0.368855534709193,0.341275797373358,-0.385178236397749,-0.478611632270169,-0.356660412757974,-0.331894934333959,-0.176735459662289,0.431519699812383
"AHCY",0.158161350844278,0.248968105065666,-0.622326454033771,-0.551031894934334,0.566979362101313,0.440712945590994,0.239024390243902,-0.204127579737336,-0.396998123827392,0.075422138836773
"AHNAK",-0.0583489681050657,0.507129455909944,0.0159474671669794,-0.145028142589118,0.250281425891182,-0.128893058161351,0.211069418386492,-0.263039399624765,-0.611444652908067,0.114446529080675
"AHR",0.169043151969981,0.30750469043152,0.353470919324578,0.231144465290807,-0.464727954971857,-0.386679174484052,-0.350093808630394,-0.45328330206379,-0.160600375234522,0.64296435272045
"AIF1",-0.0155722326454034,-0.382739212007505,0.0206378986866792,0.149155722326454,-0.4,0.0425891181988743,-0.199812382739212,0.135459662288931,0.452157598499062,0.179924953095685
"AIF1L",0.0795497185741088,-0.0311444652908067,-0.114446529080675,0.1093808630394,-0.138461538461538,0.0945590994371482,-0.267917448405253,-0.167166979362101,0.30281425891182,0.164540337711069
"AIFM1",-0.210506566604128,-0.629455909943715,0.120075046904315,0.415759849906191,-0.601500938086304,0.0339587242026266,-0.232833020637899,0.315384615384615,0.85046904315197,-0.00469043151969981
"AIFM2",-0.0842401500938086,-0.240712945590994,-0.727579737335835,-0.478048780487805,0.494559099437148,0.683677298311445,0.251969981238274,0.184052532833021,0.175797373358349,-0.211632270168855
"AIMP2",-0.461350844277673,-0.657786116322702,-0.566228893058161,-0.49906191369606,0.239024390243902,0.846904315196998,0.339962476547842,0.364352720450281,0.395684803001876,-0.341275797373358
"AK1",-0.721388367729831,-0.530393996247655,-0.4859287054409,-0.749718574108818,0.368855534709193,0.721951219512195,0.849155722326454,0.411444652908068,-0.0863039399624765,-0.302626641651032
"AK2",-0.355722326454034,-0.65609756097561,-0.336585365853659,-0.148030018761726,0.0677298311444653,0.571482176360225,0.216322701688555,0.553846153846154,0.505253283302064,-0.483677298311445
"AK3",0.177861163227017,0.152908067542214,-0.45515947467167,-0.306754221388368,0.398686679174484,0.200750469043152,0.106754221388368,-0.333020637898687,-0.14296435272045,0.099249530956848
"AK4",-0.579174484052533,-0.538836772983114,-0.250093808630394,-0.242401500938086,0.19437148217636,0.506003752345216,0.457223264540338,0.639962476547842,0.205440900562852,-0.586491557223265
"AKAP1",-0.578611632270169,-0.29437148217636,0.0607879924953096,-0.457786116322702,0.30375234521576,0.14671669793621,0.626266416510319,0.379737335834897,-0.338461538461538,-0.49812382739212
"AKAP11",0.345215759849906,0.436772983114446,0.633208255159475,0.672420262664165,-0.415196998123827,-0.78780487804878,-0.552908067542214,-0.304127579737336,-0.0943714821763602,0.294934333958724
"AKAP12",0.115009380863039,0.0360225140712946,0.351969981238274,0.506754221388368,-0.288930581613508,-0.256285178236398,-0.351219512195122,0.30656660412758,0.171106941838649,-0.241651031894934
"AKAP8",0.640337711069418,0.635084427767355,0.251594746716698,0.45140712945591,-0.149343339587242,-0.555347091932458,-0.514446529080675,-0.458348968105066,-0.183114446529081,0.375046904315197
"AKIP1",0.511444652908068,0.313508442776735,-0.24108818011257,-0.00300187617260788,0.123639774859287,-0.0159474671669794,-0.330018761726079,-0.379924953095685,-0.0669793621013133,0.270544090056285
"AKIRIN2",0.618574108818011,0.433771106941839,0.116135084427767,0.39437148217636,-0.308067542213884,-0.485365853658536,-0.573358348968105,-0.534709193245779,0.0101313320825516,0.647279549718574
"AKR1A1",-0.298874296435272,-0.214634146341463,-0.596622889305816,-0.850281425891182,0.613883677298311,0.654971857410882,0.614634146341463,0.05046904315197,-0.312757973733583,-0.201500938086304
"AKR1B1",-0.269793621013133,-0.427954971857411,-0.576923076923077,-0.326454033771107,0.174484052532833,0.753470919324578,0.171669793621013,0.296622889305816,0.362101313320825,-0.191744840525328
"AKR1C14",0.0872420262664165,0.122138836772983,0.674484052532833,0.535084427767355,-0.583677298311445,-0.507129455909944,-0.381425891181989,-0.0690431519699812,0.0377110694183865,0.206003752345216
"AKR1D1",0.24765478424015,0.24577861163227,-0.050093808630394,-0.0377110694183865,0.178986866791745,-0.0787992495309568,-0.133395872420263,-0.263602251407129,-0.112757973733583,0.0377110694183865
"AKT1",-0.716885553470919,-0.496998123827392,-0.367917448405253,-0.678611632270169,0.406191369606004,0.59155722326454,0.905816135084428,0.527392120075047,-0.171294559099437,-0.478424015009381
"AKT2",-0.767166979362101,-0.497936210131332,-0.0812382739212007,-0.545028142589118,0.330018761726079,0.381238273921201,0.827767354596623,0.5953095684803,-0.204502814258912,-0.618386491557223
"AKTIP",0.150656660412758,0.0778611632270169,0.164540337711069,0.0287054409005628,0.19249530956848,-0.265478424015009,0.104315196998124,-0.0602251407129456,-0.103939962476548,-0.233583489681051
"ALAS1",-0.563602251407129,-0.783114446529081,-0.310506566604128,-0.256285178236398,-0.0378986866791745,0.623076923076923,0.355347091932458,0.59437148217636,0.480112570356473,-0.372795497185741
"ALAS2",-0.382551594746717,-0.303189493433396,-0.192870544090056,-0.333958724202627,0.333020637898687,0.296435272045028,0.518761726078799,0.423452157598499,-0.0234521575984991,-0.415384615384615
"ALCAM",0.533208255159475,0.306378986866792,0.00206378986866792,0.385928705440901,-0.45891181988743,-0.272795497185741,-0.688930581613508,-0.522326454033771,0.248968105065666,0.777298311444653
"ALDH1A1",-0.298311444652908,-0.641463414634146,-0.119136960600375,0.178799249530957,-0.5,0.225140712945591,-0.169043151969981,0.337898686679174,0.719512195121951,0.113320825515947
"ALDH2",-0.524390243902439,-0.185928705440901,-0.612757973733583,-0.745028142589118,0.535084427767355,0.688930581613508,0.718198874296435,0.269043151969981,-0.273733583489681,-0.24484052532833
"ALDH3A2",0.161538461538462,0.255909943714822,0.672045028142589,0.688930581613508,-0.390806754221388,-0.548405253283302,-0.343714821763602,0.0913696060037523,0.0377110694183865,-0.159099437148218
"ALDH5A1",-0.408630393996248,-0.58499061913696,0.215009380863039,0.0110694183864916,-0.259287054409006,0.024015009380863,0.15984990619137,0.275422138836773,0.357410881801126,-0.203564727954972
"ALDH6A1",0.0941838649155722,-0.0151969981238274,0.382551594746717,0.450656660412758,-0.535084427767355,-0.315384615384615,-0.375609756097561,-0.301313320825516,0.269230769230769,0.375797373358349
"ALDH7A1",-0.65891181988743,-0.756660412757974,-0.322514071294559,-0.424953095684803,0.0114446529080675,0.610881801125703,0.475797373358349,0.534146341463415,0.354409005628518,-0.2906191369606
"ALDOA",-0.377298311444653,-0.34859287054409,-0.744090056285178,-0.799812382739212,0.559099437148218,0.888180112570356,0.643714821763602,0.239962476547842,-0.026078799249531,-0.258724202626642
"ALG10",0.34108818011257,0.328893058161351,0.279549718574109,0.483864915572233,-0.560412757973733,-0.379924953095685,-0.65140712945591,-0.414446529080675,0.0827392120075047,0.636210131332082
"ALOX15",0.0891181988742964,0.231519699812383,0.0697936210131332,-0.161538461538462,0.418011257035647,-0.223264540337711,0.259662288930582,-0.0337711069418386,-0.431707317073171,-0.220262664165103
"ALOX5",-0.416510318949343,-0.375797373358349,-0.115947467166979,-0.192682926829268,0.120450281425891,0.23827392120075,0.363977485928705,0.544652908067542,0.0771106941838649,-0.4906191369606
"ALPL",-0.244277673545966,-0.34108818011257,-0.711819887429643,-0.561538461538461,0.486116322701688,0.715009380863039,0.338836772983114,0.324953095684803,0.152908067542214,-0.300750469043152
"AMACR",0.466416510318949,0.274108818011257,0.133583489681051,0.450656660412758,-0.360225140712946,-0.286116322701689,-0.63921200750469,-0.373358348968105,0.230206378986867,0.484427767354597
"AMD1",0.441275797373358,0.60375234521576,0.180863039399625,0.24484052532833,-0.0225140712945591,-0.476923076923077,-0.218386491557223,-0.582926829268293,-0.281238273921201,0.446153846153846
"AMFR",-0.0829268292682927,-0.187054409005629,-0.827392120075047,-0.417636022514071,0.360037523452158,0.656660412757974,0.108067542213884,0.131894934333959,0.185741088180113,-0.00544090056285178
"AMIGO1",-0.0651031894934334,0.0803001876172608,-0.468105065666041,-0.567166979362101,0.408067542213884,0.272420262664165,0.399812382739212,-0.175046904315197,-0.35609756097561,0.171106941838649
"AMPD3",0.0440900562851782,-0.144277673545966,0.112007504690432,0.290431519699812,0.0395872420262664,-0.0939962476547842,-0.111632270168856,0.324015009380863,0.253095684803002,-0.456285178236398
"AMPH",-0.0559099437148218,-0.0855534709193246,-0.0420262664165103,-0.0722326454033771,-0.3093808630394,-0.0129455909943715,-0.122514071294559,-0.362664165103189,0.0356472795497186,0.585741088180113
"ANAPC13",-0.388930581613508,-0.224202626641651,0.00694183864915572,-0.230393996247655,0.312382739212007,0.318574108818011,0.39437148217636,0.491932457786116,-0.0485928705440901,-0.634146341463415
"ANAPC16",-0.133395872420263,-0.127954971857411,-0.148030018761726,-0.255347091932458,-0.075984990619137,0.103377110694184,0.157598499061914,-0.180112570356473,-0.0393996247654784,0.388555347091932
"ANAPC4",0.409193245778612,0.316697936210131,0.635272045028142,0.869606003752345,-0.513696060037523,-0.710506566604127,-0.657598499061914,-0.098874296435272,0.193058161350844,0.145590994371482
"ANAPC5",-0.422514071294559,-0.215947467166979,-0.360412757973734,-0.515384615384615,0.458348968105066,0.384615384615385,0.650093808630394,0.319136960600375,-0.19249530956848,-0.365666041275797
"ANGPT2",-0.216135084427767,-0.179362101313321,0.348030018761726,0.0294559099437148,0.000562851782363977,-0.0780487804878049,0.136397748592871,0.213883677298311,-0.0395872420262664,-0.374108818011257
"ANK2",-0.177673545966229,-0.107692307692308,-0.523264540337711,-0.544090056285178,0.336210131332082,0.443339587242026,0.306003752345216,-0.0562851782363977,-0.0778611632270169,0.0455909943714822
"ANK3",-0.294559099437148,-0.103939962476548,-0.315009380863039,-0.440337711069418,0.178986866791745,0.281613508442777,0.285928705440901,-0.049906191369606,-0.225140712945591,0.139587242026266
"ANKFY1",0.200187617260788,0.28686679174484,0.80844277673546,0.669418386491557,-0.413133208255159,-0.771857410881801,-0.413883677298311,-0.075234521575985,-0.00675422138836773,-0.00168855534709193
"ANKIB1",0.261163227016886,0.167917448405253,0.323076923076923,0.459474671669794,-0.529643527204503,-0.497936210131332,-0.529080675422139,-0.305253283302064,0.107879924953096,0.581238273921201
"ANKRD1",0.479549718574109,0.337898686679174,-0.293245778611632,0.0583489681050657,-0.0878048780487805,0.0621013133208255,-0.53733583489681,-0.571857410881801,0.0701688555347092,0.600375234521576
"ANP32A",0.00637898686679174,0.00919324577861163,-0.468667917448405,-0.566604127579737,0.356285178236398,0.429080675422139,0.282926829268293,-0.198499061913696,-0.174859287054409,0.190431519699812
"ANPEP",-0.409568480300188,-0.394559099437148,-0.566416510318949,-0.675046904315197,0.353658536585366,0.611444652908067,0.48780487804878,0.24671669793621,-0.0545966228893058,-0.114446529080675
"ANXA1",0.288555347091932,0.0619136960600375,0.69812382739212,0.870544090056285,-0.600375234521576,-0.687992495309568,-0.586679174484052,0.135459662288931,0.347842401500938,-0.0455909943714822
"ANXA2",-0.510506566604128,-0.55609756097561,-0.16078799249531,-0.448968105065666,0.288367729831144,0.408818011257036,0.551594746716698,0.594746716697936,0.0699812382739212,-0.576547842401501
"ANXA3",-0.0909943714821763,-0.237711069418386,0.139024390243902,0.148405253283302,-0.296810506566604,-0.0681050656660413,0.0838649155722326,0.277485928705441,0.227204502814259,-0.0228893058161351
"ANXA4",-0.0793621013133208,-0.0196998123827392,0.542776735459662,0.190431519699812,-0.405816135084428,-0.453846153846154,-0.0662288930581613,-0.0315196998123827,-0.140337711069418,0.209005628517824
"ANXA5",-0.159099437148218,-0.233583489681051,-0.4859287054409,-0.614258911819887,0.326454033771107,0.520075046904315,0.369981238273921,-0.05046904315197,-0.0656660412757974,-0.0425891181988743
"ANXA6",-0.624577861163227,-0.493245778611632,-0.4906191369606,-0.672795497185741,0.455347091932458,0.636022514071294,0.78686679174484,0.443714821763602,-0.0923076923076923,-0.410881801125703
"ANXA7",0.0651031894934334,0.40844277673546,-0.0266416510318949,-0.302626641651032,0.427579737335835,-0.130956848030019,0.387429643527204,-0.172607879924953,-0.626641651031895,-0.0697936210131332
"AP1B1",-0.730206378986867,-0.849906191369606,-0.341838649155722,-0.427767354596623,0.000938086303939962,0.673358348968105,0.528517823639775,0.672607879924953,0.354784240150094,-0.427016885553471
"AP1S1",-0.200187617260788,-0.316510318949343,-0.774671669793621,-0.655534709193246,0.517636022514071,0.822138836772983,0.370356472795497,0.218386491557223,0.113508442776735,-0.25515947467167
"AP1S3",0.348030018761726,0.194934333958724,0.428705440900563,0.617260787992495,-0.511632270168855,-0.520825515947467,-0.64015009380863,-0.253658536585366,0.214634146341463,0.288180112570356
"AP2A2",-0.303564727954972,0.0545966228893058,0.433395872420263,0.163602251407129,-0.0705440900562852,-0.351219512195122,0.141651031894934,0.430393996247655,-0.34108818011257,-0.367542213883677
"AP2B1",-0.505816135084428,-0.374859287054409,0.500187617260788,0.130018761726079,-0.178986866791745,-0.140712945590994,0.317260787992495,0.488930581613508,0.0703564727954972,-0.503189493433396
"AP2M1",-0.337148217636022,-0.160037523452158,-0.595121951219512,-0.791744840525328,0.749155722326454,0.673170731707317,0.743714821763602,0.215009380863039,-0.288930581613508,-0.433020637898687
"AP2S1",-0.486679174484052,-0.269230769230769,-0.492682926829268,-0.654971857410882,0.520262664165103,0.577298311444653,0.703189493433396,0.361350844277673,-0.218386491557223,-0.351594746716698
"AP3M1",0.205440900562852,-0.0399624765478424,0.505065666041276,0.755534709193246,-0.730018761726079,-0.448405253283302,-0.657786116322702,-0.0727954971857411,0.492870544090056,0.234333958724203
"AP4S1",0.689493433395872,0.374671669793621,0.228330206378987,0.583114446529081,-0.341275797373358,-0.418574108818011,-0.658724202626642,-0.445403377110694,0.235459662288931,0.39155722326454
"APBB3",-0.657410881801126,-0.44577861163227,-0.0302063789868668,-0.365478424015009,0.171857410881801,0.303564727954972,0.566228893058161,0.471857410881801,-0.0181988742964353,-0.525140712945591
"APC",0.210131332082552,0.361913696060037,0.307879924953096,0.196060037523452,-0.272232645403377,-0.506191369606004,-0.272795497185741,-0.477110694183865,-0.229643527204503,0.497560975609756
"APEH",-0.460600375234522,-0.244465290806754,-0.450281425891182,-0.677673545966229,0.553095684803002,0.55328330206379,0.711632270168855,0.281050656660413,-0.217073170731707,-0.381988742964353
"APEX1",-0.212757973733583,-0.307129455909944,-0.503377110694184,-0.464915572232645,0.34015009380863,0.580112570356473,0.145590994371482,-0.0133208255159475,0.153846153846154,-0.0384615384615385
"APH1A",-0.296435272045028,-0.221013133208255,-0.776360225140713,-0.874859287054409,0.575984990619137,0.765478424015009,0.609568480300188,-0.00956848030018762,-0.218386491557223,-0.0099437148217636
"APLP2",-0.486679174484052,0.123639774859287,0.184052532833021,-0.259662288930582,0.282926829268293,-0.0187617260787992,0.568667917448405,0.29437148217636,-0.600562851782364,-0.387242026266416
"APMAP",0.466416510318949,0.295872420262664,0.184615384615385,0.299624765478424,-0.0583489681050657,-0.24765478424015,-0.276360225140713,-0.272420262664165,0.0855534709193246,0.144652908067542
"APOE",-0.101688555347092,-0.0699812382739212,-0.735647279549718,-0.752157598499062,0.783677298311445,0.626266416510319,0.574108818011257,0.126266416510319,-0.264165103189493,-0.330018761726079
"APP",-0.186303939962477,0.237898686679174,0.315384615384615,-0.114821763602251,0.219324577861163,-0.245966228893058,0.285553470919325,0.168105065666041,-0.651219512195122,-0.29437148217636
"APRT",-0.40844277673546,-0.451782363977486,-0.756848030018762,-0.795872420262664,0.508818011257036,0.84202626641651,0.63452157598499,0.275046904315197,0.0176360225140713,-0.20281425891182
"AQP1",-0.874671669793621,-0.661913696060037,-0.0521575984990619,-0.358348968105066,0.0684803001876172,0.480675422138837,0.711632270168855,0.732082551594747,0.0906191369606004,-0.5906191369606
"AQP7",0.464352720450281,0.759099437148217,-0.181988742964353,-0.183114446529081,0.654971857410882,-0.106754221388368,-0.0326454033771107,-0.413320825515947,-0.623827392120075,-0.0484052532833021
"AQR",0.343339587242026,0.225703564727955,-0.074859287054409,0.162288930581613,-0.273358348968105,-0.163039399624765,-0.351782363977486,-0.478048780487805,0.0893058161350844,0.688180112570356
"ARAF",-0.641651031894934,-0.370356472795497,-0.540900562851782,-0.856285178236398,0.513133208255159,0.716135084427767,0.882926829268293,0.338461538461538,-0.277485928705441,-0.296435272045028
"ARF1",-0.329455909943715,-0.271669793621013,-0.276547842401501,-0.401313320825516,0.494746716697936,0.50093808630394,0.447467166979362,0.400562851782364,-0.00450281425891182,-0.621575984990619
"ARF2",-0.424953095684803,-0.591932457786116,0.243339587242026,0.0345215759849906,-0.308630393996248,-0.0127579737335835,0.14015009380863,0.272045028142589,0.4093808630394,-0.15328330206379
"ARF3",-0.318011257035647,-0.167729831144465,0.172983114446529,-0.165103189493433,0.20656660412758,0.0669793621013133,0.440525328330206,0.436960600375234,-0.183864915572233,-0.522889305816135
"ARF4",0.203939962476548,0.0294559099437148,0.691181988742964,0.910131332082551,-0.752157598499062,-0.63545966228893,-0.623076923076923,0.106378986866792,0.402439024390244,0.0979362101313321
"ARF5",-0.657786116322702,-0.357598499061914,-0.164915572232645,-0.575797373358349,0.429455909943715,0.39718574108818,0.864540337711069,0.590431519699812,-0.283302063789869,-0.5859287054409
"ARFGAP1",-0.645215759849906,-0.419512195121951,-0.254409005628518,-0.572045028142589,0.416885553470919,0.488180112570356,0.70375234521576,0.563977485928705,-0.161538461538462,-0.600375234521576
"ARFGAP2",-0.251219512195122,-0.251031894934334,-0.829268292682927,-0.842213883677298,0.622326454033771,0.787617260787992,0.543339587242026,0.0454033771106942,-0.121200750469043,-0.0459662288930582
"ARFRP1",-0.283114446529081,-0.216135084427767,-0.165290806754221,-0.140712945590994,0.29812382739212,0.297373358348968,0.286491557223264,0.459099437148218,0.125515947467167,-0.579924953095685
"ARHGAP1",-0.161350844277674,0.118949343339587,-0.340525328330206,-0.672232645403377,0.784615384615384,0.296060037523452,0.684240150093809,0.0324577861163227,-0.584240150093808,-0.359287054409006
"ARHGAP10",0.432082551594747,0.563414634146341,0.0939962476547842,0.158161350844278,0.0343339587242026,-0.409943714821764,-0.227204502814259,-0.501500938086304,-0.333395872420263,0.35891181988743
"ARHGAP25",-0.285741088180113,-0.283302063789869,-0.597560975609756,-0.589493433395872,0.415572232645403,0.624577861163227,0.412945590994371,0.272420262664165,-0.0024390243902439,-0.205065666041276
"ARHGAP28",-0.0150093808630394,0.298686679174484,0.54390243902439,0.292870544090056,-0.15984990619137,-0.517260787992495,0.00450281425891182,-0.075422138836773,-0.286116322701689,0.023827392120075
"ARHGAP30",0.269230769230769,0.269606003752345,-0.150093808630394,-0.0195121951219512,0.00619136960600375,-0.0930581613508443,-0.206191369606004,-0.190806754221388,-0.0307692307692308,0.275984990619137
"ARHGEF7",-0.630206378986867,-0.473921200750469,-0.471669793621013,-0.687054409005628,0.364165103189493,0.588367729831144,0.764352720450281,0.394746716697936,-0.118386491557223,-0.290243902439024
"ARIH2",-0.115759849906191,0.0547842401500938,-0.0547842401500938,-0.157598499061914,0.151031894934334,0.202063789868668,0.0688555347091932,-0.129643527204503,-0.105065666041276,-0.0176360225140713
"ARL1",0.35609756097561,0.183864915572233,0.708255159474672,0.830581613508443,-0.527392120075047,-0.687242026266416,-0.611069418386491,-0.106378986866792,0.25328330206379,0.0774859287054409
"ARL3",0.319324577861163,0.291369606003752,-0.099437148217636,0.00356472795497186,0.0819887429643527,-0.268855534709193,-0.133208255159475,-0.3093808630394,-0.316697936210131,0.372232645403377
"ARL5A",0.0936210131332083,0.185928705440901,0.845028142589118,0.732270168855535,-0.666604127579737,-0.728705440900563,-0.430956848030019,-0.0219512195121951,0.0318949343339587,0.10093808630394
"ARL6IP6",0.515947467166979,0.364165103189493,0.514258911819887,0.736585365853658,-0.410131332082552,-0.702626641651032,-0.6046904315197,-0.209568480300188,0.100375234521576,0.213133208255159
"ARNT",-0.297373358348968,-0.0861163227016885,0.292307692307692,0.0431519699812383,0.0906191369606004,-0.0309568480300188,0.21125703564728,0.419699812382739,-0.0660412757973733,-0.565478424015009
"ARPC1B",-0.477861163227017,-0.353095684803002,0.170168855534709,-0.0369606003752345,-0.130393996247655,0.024953095684803,0.223639774859287,0.627204502814259,-0.0412757973733583,-0.39812382739212
"ARPC4",0.0581613508442777,-0.151594746716698,-0.482551594746717,-0.242213883677298,0.0155722326454034,0.294746716697936,-0.0512195121951219,-0.138086303939962,0.20281425891182,0.332645403377111
"ARPC5L",0.510131332082551,0.0424015009380863,0.14202626641651,0.603564727954972,-0.603189493433396,-0.287617260787992,-0.836772983114446,-0.30750469043152,0.545403377110694,0.512570356472795
"ARRDC4",0.697373358348968,0.762851782363977,0.209568480300188,0.420450281425891,0.075422138836773,-0.472045028142589,-0.536022514071295,-0.446153846153846,-0.262851782363977,0.230018761726079
"ARSB",-0.610131332082552,-0.482926829268293,-0.0823639774859287,-0.430393996247655,0.169981238273921,0.368105065666041,0.613133208255159,0.454596622889306,-0.0636022514071294,-0.441651031894934
"ASAH1",0.419699812382739,0.304502814258912,0.105253283302064,0.330581613508443,-0.39437148217636,-0.269606003752345,-0.549718574108818,-0.546153846153846,0.0696060037523452,0.725515947467167
"ASB2",-0.446904315196998,-0.278611632270169,-0.515572232645403,-0.774296435272045,0.624202626641651,0.553658536585366,0.860600375234521,0.276172607879925,-0.315009380863039,-0.381050656660413
"ASNSD1",0.512757973733583,0.428705440900563,0.207317073170732,0.369418386491557,-0.305816135084428,-0.506191369606004,-0.375609756097561,-0.560412757973733,-0.112570356472795,0.622514071294559
"ASPH",-0.0393996247654784,-0.339962476547842,0.178424015009381,0.329455909943715,-0.623827392120075,-0.0804878048780488,-0.349155722326454,-0.049155722326454,0.481613508442777,0.303377110694184
"ASPN",0.102251407129456,0.0352720450281426,0.493996247654784,0.73545966228893,-0.588180112570356,-0.473170731707317,-0.530769230769231,0.0292682926829268,0.320637898686679,0.154596622889306
"ATE1",0.478424015009381,0.276172607879925,0.190994371482176,0.45515947467167,-0.419887429643527,-0.451782363977486,-0.534896810506567,-0.472983114446529,0.0711069418386491,0.553658536585366
"ATF2",-0.0799249530956848,0.103377110694184,0.712195121951219,0.409756097560976,-0.3046904315197,-0.531332082551595,-0.130581613508443,0.0377110694183865,-0.101125703564728,-0.106003752345216
"ATG13",0.117448405253283,0.45422138836773,-0.0714821763602251,-0.227767354596623,0.287992495309568,-0.115009380863039,0.15984990619137,-0.488180112570356,-0.493245778611632,0.233395872420263
"ATG16L1",-0.263602251407129,-0.508630393996248,-0.292120075046904,-0.120450281425891,0.206003752345216,0.414071294559099,0.25984990619137,0.59812382739212,0.384990619136961,-0.574671669793621
"ATIC",-0.243527204502814,-0.159662288930582,0.00150093808630394,-0.140900562851782,0.179174484052533,0.0919324577861163,0.236585365853659,0.132457786116323,-0.0557223264540338,-0.24015009380863
"ATP13A1",-0.414258911819887,-0.152532833020638,-0.590056285178236,-0.918198874296435,0.645215759849906,0.631894934333959,0.809568480300187,0.158724202626642,-0.418761726078799,-0.184427767354597
"ATP1A1",-0.60562851782364,-0.396060037523452,-0.0645403377110694,-0.493245778611632,0.419887429643527,0.430581613508443,0.631519699812383,0.495684803001876,-0.108630393996248,-0.668105065666041
"ATP1A2",-0.718198874296435,-0.360037523452158,0.272232645403377,-0.00825515947467167,-0.0885553470919324,0.00844277673545966,0.457598499061914,0.673733583489681,-0.0878048780487805,-0.525515947467167
"ATP1B1",0.0686679174484053,-0.2,0.476360225140713,0.730018761726079,-0.771106941838649,-0.363602251407129,-0.528330206378987,0.109756097560976,0.564540337711069,0.169606003752345
"ATP1B2",-0.273921200750469,0.126454033771107,-0.0191369606003752,-0.498874296435272,0.354409005628518,0.0846153846153846,0.500375234521576,-0.0628517823639775,-0.568105065666041,-0.154033771106942
"ATP1B3",0.449718574108818,0.188367729831144,0.300187617260788,0.63827392120075,-0.586116322701688,-0.391181988742964,-0.751219512195122,-0.247467166979362,0.377861163227017,0.44108818011257
"ATP2A2",0.226829268292683,-0.167166979362101,-0.439399624765478,-0.0540337711069418,-0.0649155722326454,0.286679174484053,-0.155534709193246,-0.204127579737336,0.453095684803002,0.325140712945591
"ATP2A3",-0.443151969981238,-0.0791744840525328,-0.518761726078799,-0.736960600375234,0.587429643527204,0.551594746716698,0.673358348968105,0.191369606003752,-0.403001876172608,-0.262851782363977
"ATP2B1",0.185365853658537,0.25328330206379,0.255347091932458,0.224390243902439,-0.356848030018762,-0.442589118198874,-0.307692307692308,-0.360225140712946,-0.139774859287054,0.553658536585366
