"","GSM2114177","GSM2114178","GSM2114179","GSM2114180","GSM2114181","GSM2114182","GSM2114183","GSM2114184","GSM2114185","GSM2114186"
"RPS6KC1",6.33224543349492,6.23667189773535,6.29716424321051,6.28883521731706,6.3738380103293,6.29344268697615,6.28949568818575,6.34523054347712,6.2161736768203,6.22743484839347
"RPSA",9.00749425400564,9.1001315617596,9.16084956871122,9.13357385068551,9.11234572733471,8.96630075604679,9.27305168246086,9.21675412473652,9.25424539103825,9.43166131044596
"RPTOR",7.37506061619373,7.19136325792925,7.27412799247549,7.26899362263644,7.15480943377134,7.14863898096933,7.2963591920595,7.25327520792049,7.13209298990848,7.10211106818935
"RPUSD1",6.77007495647621,6.25200567744577,6.43527037946477,6.49341140973089,6.48160829934666,6.05797507590864,6.47737544883586,6.62151166841551,6.54354019058035,6.62825271633345
"RPUSD3",4.90547604546305,4.43189499376687,4.92413759755489,4.72338861826351,4.33246095167276,4.45958083324195,4.50000110294523,4.68708064874302,4.66142093879309,4.92427824090595
"RPUSD4",4.16553428014128,3.9876043621644,4.03470104079267,4.19560107018681,3.79224438649656,3.97895758809403,3.92173110582323,3.78389911517251,3.69381289001729,3.92591354652598
"RRAD",2.20141632607258,2.27025849623322,2.82775965736421,2.37576112386671,1.97309425747834,2.80222956534232,2.43593985881776,2.33998985456718,3.1093697035096,2.65751837708085
"RRAGC",6.62420133223538,6.58309596286924,6.48324234041597,6.59262321577376,6.5477907532194,6.55036982385495,6.52122626137217,6.49836058180162,6.4878364314855,6.5273602000838
"RRAGD",5.04566387255337,5.33479933959009,5.35382135422503,5.15297563769479,5.64991231805393,5.18480276356526,5.26337296118547,5.26062681552955,5.10820098354437,4.8907641802762
"RRAS",4.35386497040881,4.39369295480873,4.65347744119926,4.20757505843354,4.19603576781359,4.66758236817445,4.72211037227846,4.61949474180931,4.59125957249815,4.61785911383748
"RRAS2",3.76931235797975,4.19222737515006,3.71125804901137,4.04357987259089,4.21788240679162,3.74480553484854,4.01002388022954,4.06928381985951,3.80739097153128,3.8924378967251
"RREB1",4.49396671043648,5.13094712078766,5.69469017023142,4.98921912567601,5.49302485177072,5.02534688548355,5.33135238729149,5.11553617471007,5.06925801548685,4.70077777510383
"RRM1",4.6657857844785,4.8130520989059,4.68663864409997,4.88868546640007,4.76224927089178,4.900950749826,4.80157051620208,4.7586398371498,4.68539104563163,4.72316578532779
"RRM2B",2.79963853168186,2.85626854965441,2.54996252790685,2.45825524113506,2.65609104019806,2.99267483061595,2.4037067193115,2.1823766595663,2.60554901801629,2.53270315606991
"RRN3",6.43433713568241,6.59517011336563,6.29313271227886,6.47123410558232,6.23343130275989,6.42266063150727,6.37510767154027,6.36255972899511,6.17443947610827,6.17619305541995
"RRP1",6.38958666557874,6.19125948829382,6.23547540356277,6.49585464172794,6.42872923507511,6.216599456523,6.19377604910386,6.3705759948823,6.34591125337091,6.43252879497691
"RRP15",4.42094189792008,4.57532563404501,4.58477684155332,4.46864765679136,4.96316159489477,4.77867006742716,4.35581979637334,4.64237698638849,4.54833589832454,4.61101507810646
"RRP7A",5.51129211824935,5.10077600628158,5.08201704864258,5.27748111732897,5.48403823278934,5.05697386591145,5.22237937199456,5.33508333563383,5.23812600493129,5.44084375172545
"RRP8",3.19959262656625,3.33078603542316,2.91429590659452,3.45852684770743,2.8917848908565,3.41277136950245,3.30663704055054,3.22038572427611,2.86542020027938,3.10995450050161
"RRP9",5.14253188297721,4.96593594273379,5.23555860029408,5.15915457121837,5.19009489920344,5.0962488980992,5.18256350068259,5.36290412737567,5.28070752039379,5.2269791195817
"RRS1",4.26277055264558,3.82487008226902,4.38208235959874,4.41801676795485,4.41987825749912,4.46387718471241,4.48081706535047,4.70167925817163,4.54397244671641,4.74521167654704
"RSBN1",4.1486714523897,4.30237777799438,4.36681880123183,3.87363224064051,4.50229994055207,4.55126541819104,4.29999759432532,4.20355992481346,4.29150265251855,4.33598905045462
"RSBN1L",4.55496532626677,4.59950251243556,4.83081021673206,4.73170453598981,4.76224927089178,4.77867006742716,4.48852131897652,4.68708064874302,4.76628254353513,4.72316578532779
"RSPH10B",2.86991319640259,4.77109442106257,4.8008356844279,4.61067930297448,5.05704794811684,4.74729040584069,4.62758868532153,4.68708064874302,4.35763880376953,4.4894056629773
"RSPH9",2.47831226897174,3.05118029109401,3.48491144496953,3.28856789823981,2.74904580083942,2.85552290363683,3.40761307277088,3.00187436376644,3.22290847576106,2.86734386737056
"RSPO1",5.31618468414436,5.03847222960726,3.91388006681801,4.20757505843354,5.01399342179887,3.33984442372251,3.85177419821181,4.3026510661422,4.73216858312141,3.63345360378193
"RSPO2",6.88143515551859,6.29705275812725,6.50664310550339,6.23427758206514,6.1815672565635,6.44782209392953,6.02789827434026,6.33121574747523,6.80107590494061,6.50261342295529
"RSPO3",2.96287925901404,3.17218170592512,2.82775965736421,2.9609153564288,3.62246008751003,2.67459420945836,2.78777407429537,2.70131541383145,2.99893538462509,3.05049138366024
"RSRC2",5.45525087143018,5.60698847436594,5.49154552312894,5.42323014676117,5.87283424016121,5.66143105688679,5.24983744397238,5.41698618103643,5.43712743538703,5.73014239350973
"RSU1",4.00616525685695,4.19222737515006,4.04112561000416,3.91803253199091,3.98292725798878,4.1751288747689,3.82159371634462,3.93363661424105,4.16081917851762,3.96401135987192
"RT1-BA",3.81277747664289,2.66790455437403,2.43757458974558,2.04303664239627,2.5220313104804,3.02792282711868,3.49434909454363,3.98227823514877,3.90589139719343,3.39133083816393
"RT1-CE15",5.14536810982728,4.63736205972206,5.29590143952497,5.15915457121837,4.80617537852445,5.39513670134103,5.39627226461713,5.26308959385578,5.27017938629397,5.71266638084316
"RT1-DA",3.94887437867915,3.11965197075934,3.38743409332352,2.64594849453131,3.09432617348768,3.37676864655771,3.91030466294057,4.38183756599552,4.04207625740722,4.11193040321173
"RT1-DB1",3.79843411362549,3.30749174669409,3.72728287028607,3.24275435259874,2.83637217795478,3.47369194402037,4.1083028814955,4.95420542287381,4.35265766512038,5.01780294266668
"RT1-M3-1",4.66182958541422,4.74532131724139,4.70698388017456,4.84335825947145,4.83473360070845,4.69707915038152,4.79226317395867,4.70530594501141,5.00086099739251,5.06363956430555
"RT1-M6-2",3.45867893191921,2.85626854965441,3.87844157654063,4.37619248468193,2.5220313104804,3.56451163248491,2.46746854596629,2.79959144698838,4.66142093879309,2.69683390868607
"RT1-N3",3.76931235797975,3.21036072482248,3.04790075059528,3.53654365337512,3.80673269940239,3.30195028701382,3.53955000872656,3.33718817307101,3.25529795809147,3.6061797324704
"RT1-O1",3.16646820044069,3.00848106239399,3.88559925800096,2.98893710639114,2.91871302585606,2.8423829923725,3.3663951173574,3.51302274696003,2.82283120072896,4.25927555582887
"RT1-S3",4.89202948606401,5.15071626422879,5.18423804592203,5.26033906450876,5.28628265375544,5.63309740329735,5.9685374973841,5.59174426962653,4.9156115804077,5.59966357202543
"RTCB",6.92169511211724,6.91424105015124,6.77487933274544,7.01506847921733,6.87613993643096,6.67140763794358,6.80113754554803,6.90624688542992,6.76965410674102,6.9456670832104
"RTEL1",5.2439273936923,5.28796108648053,5.62583422934643,5.2429908786874,5.3813043821386,5.25837439381798,5.392170899917,5.29472891433,5.36475221099136,5.19529973840288
"RTF1",7.00914981915325,6.97186698525169,6.92050228776975,7.03200198333265,7.23600657053414,6.97364229210714,6.94736611427664,6.97395897014912,7.01638148943338,7.16887598953778
"RTFDC1",6.27641678802885,6.23667189773535,6.17687694135166,6.30006276874728,6.20089265814531,6.23807989298799,6.13363099083675,6.12734445094415,6.26471154594891,6.27583747835029
"RTKN",6.19662837690828,5.94746312541206,5.99855110110436,5.85867756135797,5.74325340294575,6.23807989298799,6.03843355602664,6.22784403783656,6.13436727956829,6.15987270544705
"RTKN2",1.11532808786068,1.60947417064271,1.65521998362552,1.45771187454148,1.86648457540067,1.53938381846283,1.5945577016621,1.66154393662429,1.90857929654485,1.16499110531454
"RTN1",11.079722574697,11.0328914992558,10.9287605724614,10.9901783959423,11.0061807818304,10.7657527910532,10.8944876464523,11.0249822550099,10.9953630305921,11.0669122508553
"RTN2",7.22091924429298,6.87714343705398,7.13464999514392,6.96127478496616,7.14201165046084,7.08730502892006,7.20052296476426,7.33981599074995,7.31926509409633,7.26138115606616
"RTN3",10.7659051105655,10.6960152046379,10.3957186884908,10.6639109928718,10.4756476389403,10.4139135581924,10.2954234426867,10.4382342291616,10.4504419985258,10.4311397174119
"RTN4",9.57913484160441,9.70578341890802,9.45006923284768,9.56295636020907,9.58542314753486,9.62743095017982,9.33378691643603,9.45497911293106,9.59744623708785,9.59816207952507
"RTN4IP1",4.91547935214199,5.23029046679488,4.96187435998168,5.20168161469893,5.22826693518184,4.88181216798798,4.98431676666424,5.02846508427444,4.92235108187569,4.94891256211458
"RTN4R",7.86640116495129,7.54446937274031,8.04357104692444,7.68867089009155,7.88719378531683,7.44331678683498,7.83419544032162,8.04998204998714,8.24656789141323,7.96505487033744
"RTN4RL1",8.32616475416438,8.07510487938246,8.1934904460141,8.10023721585456,8.13838112412677,7.99632578357268,8.16895169714159,8.21584860289936,8.1518941939313,7.94342380387894
"RTN4RL2",6.9241744427964,6.56847231712587,7.1621723980785,6.89061902883071,7.25462092239857,6.51250420761915,7.05245728600884,7.1183274072439,7.29869276306928,6.87315432749793
"RTTN",1.71308385527736,1.88597273076721,1.92905043528617,2.37576112386671,1.92077394876833,1.98427276960097,2.05513127560735,2.11853011929855,1.73570471011252,1.55559237153302
"RUFY1",4.99938677172463,5.14415660322101,5.1097881857951,5.31116601988902,5.2706901425465,5.35406372389182,5.18256350068259,5.18471792455759,5.32969300703855,5.27106171598853
"RUFY3",6.72528360050466,6.80100050527077,6.5624202644372,6.66388338975961,6.93996580240468,6.82291879017832,6.44705369517479,6.64813567765482,6.64684983410196,6.67494075166073
"RUNDC3A",9.31626213555435,9.04485963077122,9.14453321508138,9.1904894502356,9.29460749290393,9.07456328394447,9.145764846823,9.30230715753533,9.28496632592669,9.40124012206587
"RUNDC3B",5.34113821082463,5.20530105320732,5.18423804592203,5.32222178241937,5.13374947588166,4.95077944045477,4.96235417039713,5.04859069268872,5.0198386127225,4.98111735103159
"RUNX1T1",4.93528025802146,4.31994544747698,4.53101550533083,4.31109082111657,4.56330087161415,4.81947532874688,4.66546410311624,4.19842211539996,4.70115268268919,4.59722882694544
"RUVBL1",6.12802681648736,6.13943236418443,6.03923621052194,6.34682844454626,6.24145257464245,5.85867587620679,6.09756235754537,6.16206803140904,6.14304837448878,6.15164277083472
"RUVBL2",6.08435693227836,6.17042875092806,6.2340741292405,6.17147503066664,6.11618280181087,6.0292722234207,6.2503813289323,6.26517973096718,6.09165612095945,6.30898976976294
"RWDD1",5.13969006933956,4.9547339548724,4.98538470269972,4.76449699618276,4.84178569237307,4.94156671170911,4.77661624719761,4.94196095955736,5.00086099739251,5.12016595422861
"RWDD2A",2.15713611142557,2.61195711478937,2.37791723771478,2.14618009610274,1.75136371837062,1.77890976954354,2.4037067193115,1.93301694776672,1.96188834856504,2.17258408011295
"RWDD2B",4.31408689623987,4.73662694041631,4.11606838712301,4.67246062265753,4.44787862247988,4.53093372944979,4.49235807222248,4.6536834335514,4.50858142741311,4.40091450137702
"RWDD3",3.4123358581834,3.50472413593536,3.73522902270923,3.06987761412716,3.60598651936475,3.52393723753706,3.50957396323987,3.56982912233786,3.307715098126,3.51380101400179
"RWDD4",2.96287925901404,2.64949542928629,2.87167651576145,2.71468343005569,3.04629378317403,2.95654403983621,2.68423645459992,2.87880782269196,2.98612635828999,2.82064787297077
"RXFP1",0.623725657188557,0.678994655505235,1.47714459687172,1.53577159266449,1.41554719350096,1.12755242664757,1.27633711845665,1.12504209296123,1.35227365891059,1.20189758068192
"RXRA",4.88864817205953,4.70131579886988,4.6988801827409,4.60163339482535,4.40090480414274,4.98406487334968,5.27232659929816,4.87269324818517,4.73981947957456,4.51162461464967
"RXRB",7.05285569205204,6.90650990710212,7.17318225644732,6.93090062615834,7.27169323428206,6.95697489908545,7.15948757767895,7.23520077188534,7.16158621732286,7.23824989226436
"RXRG",4.19320825301414,3.46316585533146,3.31505643103383,3.64618697013808,2.41262115301351,2.68934647815574,3.48667598226596,2.9780865902894,2.9732025869674,2.97787076685665
"RYBP",3.52986412512844,4.03091671735557,3.96207549173021,3.81222284046353,4.11685710843956,4.15401297585495,4.20966419215481,4.05229741415844,3.98527782094444,3.78708177438577
"RYK",4.37818058911928,4.80891081823458,4.47042037415133,4.28872065806332,4.70151995623454,4.87859757431178,4.79226317395867,4.7125320821537,4.35265766512038,4.53350655590348
"RYR2",9.29374970816981,9.32630551428187,9.0874801601947,9.19312658402182,9.20481536447071,9.12714799507516,8.92703508659649,8.93936499556674,9.05054332630211,8.58355201921897
"S100A1",4.41154831523818,4.77534552767635,4.91367210197329,4.60163339482535,4.49337108981932,4.98705308497883,4.96511784904628,4.52825491090035,4.88143357500413,5.16991141594811
"S100A10",3.82697963972794,3.47366819405803,3.19343330214156,3.79645318907628,4.33246095167276,4.33846159796001,4.05741247807488,3.09328708858771,3.73267427507765,4.74208281414952
"S100A16",6.74971805185764,6.74899131213357,6.91526582758315,6.91455749753757,6.76738433264267,7.10666760949424,7.22897116561148,6.90624688542992,6.91443264799299,7.15070351776247
"S100A3",2.44186353276443,2.79058279334515,3.33610891794899,2.53628634570991,2.45002075366297,3.23314184463744,3.55430765750502,2.32120448235289,3.26593485069843,3.34258449989223
"S100A4",2.82816047073556,3.70519597603482,4.56261923548291,3.12142038997348,3.48508318423875,5.47606132157114,4.93159906990374,3.48797531995569,4.93240166796633,4.9624186967373
"S100A6",1.77299612156412,1.64707631053574,2.20560318073997,1.74741610326798,1.97309425747834,3.60397605769667,3.08063741858605,1.40030021970319,2.53694400579682,2.57551933223623
"S100B",10.5584585822268,10.6398573038182,10.8350485334735,10.737633257647,10.4998123560866,10.931876833138,10.9675851826873,10.6254949127114,10.7403971789538,10.9354354571744
"S100PBP",4.4533459833876,4.73662694041631,4.35655263603974,4.42828609388679,4.74730491547308,4.37997480801095,4.56338222361645,4.58053219877794,4.43978824940719,4.42452752891062
"S1PR1",7.73982162679027,7.62793891960467,7.61501284258284,7.54388597295563,7.41806153094284,7.64360466415527,7.77321415491615,7.52204799702397,7.63246883024279,7.64317648188804
"S1PR2",2.64790295019993,3.21036072482248,3.19343330214156,2.93233853544761,3.09432617348768,3.48218862379654,3.42377608270143,3.21021152364725,3.07348939751708,3.21298592207055
"S1PR3",2.49619703410415,2.85626854965441,3.34652106807716,2.71468343005569,1.92077394876833,3.67240064836911,3.7782514042281,2.62677941934833,3.35829435733761,3.13879154096731
"S1PR5",6.37757581978516,6.72611459244012,6.98523627423737,6.68972391736226,6.85364002485374,6.88029663150384,6.70273493235549,6.89040425008665,7.08030187770279,6.91265191105177
"SACM1L",5.24657130467892,5.30570410728582,5.14898120734365,5.1467701264822,5.33707319619204,5.17958784228953,4.96787624361371,4.97237944311368,4.98806913225252,5.26016670158626
"SAE1",7.15700788638724,6.92767165429585,6.94297652059439,7.04039478063334,6.81474516393629,6.79761207717616,6.85278940630717,6.88001245195704,6.85490964089401,7.09354394379271
"SAFB",7.52360609267113,7.51490194403284,7.61555104929303,7.72452954694764,8.00181356670328,7.56928748580425,7.5553168366821,7.7811098708843,7.65338054132555,7.68654618321334
"SALL1",5.41115438249197,5.4349360162571,5.61940852693626,5.08320120162676,5.30681393620894,5.77816014229816,5.88636047905067,5.36519849042722,5.59941591976622,5.48643076429317
"SALL2",5.755453660687,6.18328322053943,6.00349432864945,5.99618576233705,6.39556658114606,6.15814571809736,6.36781616173861,6.17127563547093,6.02433775178027,5.9856317695365
"SALL3",3.49471053483063,3.33078603542316,3.77431625609364,3.69803431772366,3.50298789751447,4.04926238994352,3.85773526421224,4.0001041877398,3.5790785411611,3.55717345327572
"SAMD10",3.53852029483005,3.51492931226661,3.53128663155928,3.45852684770743,3.07050986499315,3.49063555565006,3.18862991395469,3.54575689194038,3.40716026351352,3.37526437262845
"SAMD14",5.73300367792068,4.71022493949126,5.23555860029408,5.13427844949168,4.91716539931934,5.37246289002414,5.71962491089795,5.29953549945071,4.54833589832454,5.65227960260241
