"","GSM3574340","GSM3574341","GSM3574342","GSM3574343","GSM3574344","GSM3574345","GSM3574346","GSM3574347","GSM3574348","GSM3574349","GSM3574350","GSM3574351","GSM3574352","GSM3574353","GSM3574354","GSM3574355"
"ALAS2",5.63547185509203,5.2453667317005,3.84861693136745,4.41847108480623,4.82737963826296,5.12622545571061,4.38984250014387,4.52420679607427,4.7387631473,5.26079463445015,2.94167934332884,3.24835793862967,3.49940527210823,4.17963395777395,3.41654526533369,2.57388449564774
"ALCAM",3.76736114254078,3.66575042274507,4.38766099521851,3.65936302963249,4.13993493939293,3.33060876621674,4.04883919235467,4.18387068607252,3.21877674902976,3.9864152564509,5.07132572881257,5.0912518273597,4.81031704202546,4.98005441350788,3.73467279256621,3.3427123733795
"ALDH1A1",5.93588022694861,5.84321128419934,6.27990602282925,6.22164196676831,6.02537888052267,5.6627856338851,5.87949285601715,6.15713908270397,5.65430496571113,5.95891213672817,5.8917685628585,5.60693770785397,5.79929202776988,5.38288513272572,5.43664730367707,5.12976655188946
"ALDH2",4.80476733582827,5.0278511627803,4.01050296920505,4.16020877732991,4.96992191392895,6.55884851870659,5.56638786542913,4.59362402201063,7.0182642643759,4.76352708616407,3.88910467558408,3.80752549277276,4.41556673276134,4.49239147331067,5.60866454858118,5.16389628542179
"ALDH3A2",5.2276640514773,5.21406103816964,5.41712322913744,5.23975097895127,5.41834745160425,5.00028250178107,5.54905866073911,5.56397852885894,5.34851054928232,5.05106418314956,5.7721694387299,5.97168947471124,5.71074074972983,5.71670830883296,5.49802916859047,5.56393213569046
"ALDH5A1",5.7323408758042,5.86433621811715,5.88912016654221,5.83210852697887,5.6709145976611,5.75727459687279,5.64025646121204,5.69110873536682,5.54699868992993,5.60828866042524,5.51593480938241,5.53062531055326,5.58606593752143,5.4738735597717,5.32887880728874,5.59761893859838
"ALDH6A1",9.53817272017183,9.37759687462611,10.0637108845947,9.47944781981968,9.77534777662515,9.18108014176969,9.37710758338481,9.82531160655187,8.83645244171885,9.73562228368071,9.75477062289466,10.0173280146765,9.88957248893321,9.9675971268911,9.65783905361566,9.40018898918486
"ALDH7A1",5.3731429258345,5.46018984691478,5.28737832511263,5.33080482826644,4.98006567830088,5.74467650675281,5.64841622398777,5.10485567445923,5.45080392044152,5.06122283309492,4.66544928322534,4.53006576273588,4.89107334883919,4.81855772668172,5.12394498387703,4.59186620299042
"ALDOA",9.40856550351309,9.57023194865088,8.27220835910445,9.0263741649581,8.75559100130742,10.8208060689563,9.78328998728471,8.48417305253117,10.6842175575683,8.96151437852818,7.09124935017322,6.85419516146805,7.61572098749937,7.98215388606151,8.96460021904086,9.14647155243304
"ALG10",3.40846638012414,3.3890726454397,4.4765697630727,2.74891000252395,4.51959280806836,3.287831620428,3.62147301786565,4.08076045495234,2.95774573075856,4.00457819608493,4.88939383634063,5.0912518273597,4.7882920653262,4.65274099784612,4.15608683497797,4.02608423173136
"ALOX15",3.70700212817699,3.69143737485177,3.27114870302995,2.85408490427755,3.95002422534299,4.11192933555609,2.68334661949505,3.50708422689278,3.11995689044012,4.07788815872385,2.83333953863985,3.08007729342218,2.46671495009379,2.88715915238988,2.66063092087297,2.27396435906701
"ALOX5",2.63790031862645,2.53266207474527,2.05024946253197,2.5848864597701,2.11270866426674,2.90185425306105,3.1374577937797,2.0308256379986,3.01779354507195,2.31411703136787,2.20975977416508,1.54177956714243,2.11689289355836,2.29023224768634,2.16838074434332,3.08213984679557
"ALPL",3.52230759277918,3.89780971530069,2.61021683029095,2.93706884744836,2.81053396802745,4.58801881577244,4.21627844266363,2.58416521363701,4.66807278068436,3.49804942772198,2.02508257434472,2.29260225400618,2.61422948928774,2.31062545294757,3.23898697387313,3.08214167435087
"AMACR",3.88099346704304,3.73090031458382,4.09316558224129,4.08714514567619,4.29152981732704,3.70689820651556,3.83098871390693,4.21666421672937,3.73273112194613,3.91138762974037,4.14469822095853,4.56236692910204,4.29578396844765,4.60400119923006,4.06170205231304,4.07473789599643
"AMD1",7.30209060826049,7.37924790032261,7.89945365613076,7.53238335323693,7.53301390255735,6.71041902837538,7.48096853247402,7.81814135593769,6.98580903748867,7.77962796593792,8.09617763998718,7.91247344586642,8.10524995781888,8.37968084399118,7.60315503262334,7.81201371996558
"AMFR",6.03665708121353,6.00193785169303,5.87983606735156,5.72962924678688,6.04644815717415,6.61530028544405,6.10019427140787,5.77999738690793,6.66969084501404,6.12377496183676,5.4532556364175,5.26224467263807,5.45519092929489,5.75068879465219,6.03375555390389,6.05710284271267
"AMIGO1",5.12471903281509,5.15988927843911,5.17294783882835,5.33367921922123,5.28697174981667,5.17006945530947,5.21949727286166,5.21329809887646,5.35551162476759,5.2289623676577,4.83891847660383,5.20201132424491,5.0289451747881,5.02702688905145,5.19976691809391,4.99721695572807
"AMPD3",5.38161525097748,5.57010104021829,5.40638588218533,5.28500857584645,5.50168768576488,5.49365729494381,5.52444266593552,5.40436012213748,5.41254441600563,5.55382528747152,5.31237303946953,5.32383715056501,5.35984682916367,5.40678574438559,5.45976879007941,5.18621266962681
"AMPH",2.83869967900674,2.95169752143186,3.14459859893937,3.13444491754722,3.17771582230097,2.54896330318403,2.46890246063506,2.96185140023901,2.12498406438992,2.73185236530933,3.23313171591131,2.98795360390408,3.30552599709513,3.27801096738586,2.46605807749991,3.66217254696326
"ANAPC13",4.55587856777198,4.64211794885318,3.97606683582975,4.5933534644283,3.88313157110469,5.34439998935023,4.98704060487856,4.09090416557981,5.12468357954238,4.32193232518646,4.05105374888941,3.52239298624642,3.87033897165736,4.01541110675676,4.64571806501742,4.79427681631276
"ANAPC16",4.71567074023366,4.70111235174561,4.76915751247753,4.74499827204438,4.4891378950208,4.40130972647768,4.59627657229473,4.69019546397483,4.39222493861544,4.69620891623083,4.81537803735448,4.42858222487467,4.69666734431394,4.62451087559874,4.39601517022172,4.82304241268685
"ANAPC4",5.70270169123722,5.68415773797168,6.27283032261808,5.89896891029585,6.10632770937821,5.03432557691208,5.32914329152354,6.11551242224364,4.96099607672827,5.82393617270558,6.61342698773183,6.58536314506481,6.36280110131408,6.35096536083399,5.98438100578001,5.87678104531638
"ANAPC5",7.39409405006709,7.45725543394932,7.39388225092632,7.39923600935034,7.31192962554303,7.65393164658225,7.39822500831827,7.33171469214839,7.67685717320116,7.33001721112538,6.96322030427588,6.99810836572392,7.06047540988869,7.24286908871318,7.350028319132,7.34604966396269
"ANGPT2",3.08592949606591,3.14533986544893,3.11109427637246,3.36934062854305,3.06679141340223,3.24374723612401,2.87355559578526,2.82196079610879,2.99008194700906,2.8906711648319,2.94167934332884,3.19990214089138,2.85363485275612,2.80329455430969,3.61316850507329,3.26097526968242
"ANK2",6.06398317230463,6.22184922931058,6.17501400590115,5.47749613336036,6.15414481193296,6.25675534196924,6.17666059910758,6.14014354594197,6.18837036139314,6.21694747632497,5.48940571046201,5.39730320726617,5.83411978878225,5.78388772414153,6.0607313960654,6.20649178444818
"ANK3",5.48296074231628,5.63205133853567,5.55572152943727,5.191980297169,5.78620304434714,6.06444976583595,5.54206774734089,5.68944195593092,6.0331160388006,5.75855007401237,5.29545602439776,5.72007074843616,5.20219998251944,5.3214286610257,5.55523155098538,5.21904979913126
"ANKFY1",6.18370961634312,6.03097183779026,6.3296244302304,5.95168488604032,6.37842080093031,5.80911799323636,6.16873919893198,6.30932894171135,5.76297843878323,6.07016822197007,6.55634848128296,6.24875360093988,6.44675121400626,6.24898774461653,6.09744250341153,5.910678873476
"ANKIB1",4.81731173418145,4.8551615519453,5.32206565656427,4.80560405300289,5.30994072774889,4.49078457230087,4.93729075947332,5.23861111263378,4.33515459380061,5.04522723331774,5.65239329301647,5.73997822555224,5.56289968548951,5.42794236914656,4.7560368049839,4.73496488311616
"ANKRD1",10.5413466936711,10.2037981169362,10.619779816192,10.6618781237105,10.4634515202012,10.333176564178,9.79040301459051,10.5876762436775,10.6181883840863,11.0145320169998,11.0750499962233,11.2281571176656,11.084606353318,10.5392901858607,11.5864746425929,10.8511258444083
"ANP32A",5.63831297885118,5.60722314430993,5.57071724608094,5.62135814474915,5.27970837434291,5.29931761357863,5.35514095213738,5.04295061583672,5.39450030410381,5.41713462415963,5.0779290829239,5.16067332659117,5.11121076239022,5.48457972156035,5.82457235396633,5.9165566572818
"ANPEP",3.3355850991119,3.49705726940888,2.62511017319516,3.25673765288516,3.33262319730759,4.07885482333782,3.71145994257509,3.00474577859891,3.94761598062874,3.24149013449418,2.67493804542982,2.69348569215627,2.93607837513584,2.81761492408096,3.36477905102449,2.7033011500601
"ANXA1",6.92206259612059,6.69840662663052,6.88729256997337,7.05943276250432,6.91543927477939,6.07161242931227,6.62749018800348,7.15081822805991,6.13875163474296,6.80566981766898,7.45034889722729,7.31960454920739,7.33342739796411,7.04026443339312,6.61373215302593,6.46560206652716
"ANXA2",7.09684873398715,6.87131157306623,6.03007332895763,6.77174916031732,6.45496431549188,6.95468666578651,6.75690063972214,6.06108624735482,6.85253794628248,6.52170931212539,5.8553192104122,5.61311855037275,5.74544979517269,5.78388766944186,6.3446044324902,6.13946063663583
"ANXA3",6.37709070809261,6.29308798327339,6.18257848407039,6.5713122080715,6.23684326203545,5.99345534839109,6.43242794346384,6.17035913278967,6.12607418878522,6.44797091723349,6.52766427484305,6.1962003764174,6.10036835534227,6.35833434480734,6.18639937466389,5.79202114955733
"ANXA4",5.67932802339128,5.50226883622868,5.70687466703601,5.80474708352165,5.74018925113259,5.41897645490623,5.63040343339375,5.64538245167515,5.33205502462454,5.53936808270581,5.87822194355969,5.96203501845827,5.79489130309227,5.50738740173176,5.53864160787105,5.62237960863635
"ANXA5",7.62315858712016,7.3916131419508,7.31628334478543,7.59041574044904,7.45576642031509,7.56073263839586,7.33643588691536,7.15445000821462,7.34132185164746,7.4563583377715,7.10296788555572,6.99928864984574,7.12164545357148,7.23021229832612,7.25776213491156,7.13857321838815
"ANXA6",7.65020839717796,7.75917032104101,6.84815813670822,7.2897723030121,7.0301250408549,7.91828894661485,7.43312253762692,6.7905756699337,7.74520578981823,7.23673955829685,6.04133048445766,5.76239647680037,6.30192012919172,6.50379954959388,7.2668560142399,7.32609196247361
"ANXA7",4.69833475686576,4.65336472301152,4.44334258233096,4.83159375064632,4.51959280806836,4.94629245325042,4.77683596668004,4.72968304494015,5.10359436959622,4.77415354120513,4.78661291645832,4.70807732243539,4.90751356988159,4.82919855527628,5.14820689014489,4.83721294950648
"AP1B1",5.01074144964467,5.14137024237472,4.53293718684545,4.69520687011582,4.41630224722739,5.79289411370569,5.00748540852549,4.49012153439103,5.49583662405958,4.49892415161955,3.63315354390656,3.70708759965773,3.79281152621532,3.91243038443074,4.19894919382001,3.92355932341036
"AP1S1",3.43661868764364,3.59363138500933,2.53335176794096,3.18639600385458,3.05404399583826,4.37838630614974,3.71145682704209,2.73408098489874,4.34612550875016,3.24148809239582,1.5648612058279,2.09479276418938,1.99910398070048,1.83524861198572,2.87667878509908,3.86942853736332
"AP1S3",2.44812479165086,2.23621283976777,4.04413958649447,2.30924028608716,2.84053612782664,2.44774306741295,2.7576442864626,4.15031280955649,2.15224518858369,3.65959758666141,3.56703197858175,4.18480432442699,3.36300733866883,3.28771325759314,3.27948668331535,3.42006584160233
"AP2A2",5.37678110613659,5.35045041277272,5.37589264694119,5.36772828898345,5.53762079252151,5.72156359540991,5.40237979783204,5.39005551846016,5.68980677754266,5.34160965800422,5.50420345795535,5.4080103773629,5.47738448250139,5.49184497584782,5.29569396689366,5.61417370073911
"AP2B1",6.8597493102937,6.96058136066171,6.90263782283708,6.81714260163493,6.94378901794683,6.7400748269294,6.81822082294645,6.83726925494963,6.64958611552954,6.85447146121423,6.73189482920979,6.57114630196679,6.72238092538659,6.80268386999922,6.89296219378546,6.8584515977533
"AP2M1",6.56150454189993,6.69568939769936,5.84686299226007,6.39264469254529,6.0464497661097,7.2365727890661,6.66979065729675,5.90023490371495,7.16975430484289,6.30873016578552,5.25403083059906,5.29721340004191,5.68712944836192,5.88083858589155,6.51457051149752,6.28095531707763
"AP2S1",3.86381809869966,3.74848778158927,3.47397386054996,3.9835864210316,3.36394736738091,4.7449003550961,4.06355907729038,3.73762139410573,4.50701112384035,3.47217779632696,3.15175344356541,3.16666982660672,3.2770485872488,3.56737619219846,3.81402007882373,3.81318728859442
"AP3M1",5.95547853521454,5.93592869081143,6.53874472858415,6.27943372164775,6.16010783851905,5.0768252366041,5.67102105000002,6.23809512984373,5.09618612786872,5.98354010869971,6.43338896526688,6.5551844154913,6.4154803614908,6.44390206411085,5.9634024900251,6.44261484221194
"AP4S1",5.55321390231948,5.36421045875901,5.843682399717,5.74122308488962,5.39200066419012,4.55593280747599,5.1996436744068,5.9692185637328,4.56047862653097,5.67972948251207,6.05546583624382,6.11359540842289,6.20216471577577,5.96687201177887,5.67999105519866,4.94583298200835
"APBB3",3.45508625424363,3.42013180061729,3.12163402392463,3.20744159315679,3.22300381298487,3.83126939026214,3.57428430418485,2.98312746120513,3.62101832997601,3.11901049241182,2.58869971081893,1.68948471912619,2.95201612018206,2.92732772542823,3.12802810845104,2.64004220496709
"APC",5.45455575531232,5.64619571085279,6.06871850741885,5.21502869761177,5.94825373727026,5.57596344271574,5.31485971952303,6.01921107198401,5.40206653288472,5.77804304599118,5.97063022380467,6.10045702427984,6.0531236570649,5.94746794371641,5.62132459670503,5.96331133196831
"APEH",3.59904524448198,3.87557301028862,2.77952885962993,3.42789954441305,3.31135607686645,4.75645101081221,4.40147618826435,2.85804439108898,4.6668230865553,3.41899964669178,1.51896407634089,1.64190984963082,2.39856467332219,2.71425233914263,3.65070616450891,3.72448780982772
"APEX1",4.35664582019511,4.21868963382791,3.94672468088565,4.38745366110193,4.04649397721464,4.27850332486248,3.65425665686688,3.83135790101611,4.29850427086714,4.40404628506709,3.2106861312566,3.11533991399309,3.84495659657657,3.95839455338474,4.30477421110943,4.25443632177839
"APH1A",5.00291758720513,5.02929074564069,4.85694294911133,5.03483816945842,4.96311939258544,5.72770767781602,5.09844604676863,4.92660151918708,5.58851148779652,5.03052886101439,4.30203010976415,4.13412746640032,4.28323673340702,4.59986603049368,5.15257464233252,5.03459013323227
"APLP2",7.83385679058769,7.83870553992054,7.80574138569487,7.5240181206041,8.0223025754824,8.08559409066501,8.06264787810557,7.9807350666621,8.09902309957985,8.01696005774945,7.92746700896874,8.03607916811824,7.8733265284727,7.81065164671741,8.02281030668955,8.19837817000162
"APMAP",4.52343232950469,4.53674619883149,4.67210271252598,4.77632094571642,4.41879016185589,4.06709798347581,4.6782637818639,4.55017133186993,4.10538420358985,4.64502257335439,4.57862384951668,4.8716820561849,4.69666724971711,4.57057130612261,4.7387097538498,4.45153554567994
"APOE",4.37615649399307,4.40986270412202,2.89462858030729,4.07345211360449,3.5388278816566,7.09259631781636,5.24770071843598,3.19544481280637,6.98003432093531,3.98030977113936,2.63246207585362,2.62172960743191,2.53179062504441,2.87351591046618,4.33583498761622,3.81318728859442
"APP",8.1088780357843,7.93401131228682,7.89408309870224,8.04850488229653,8.17231353095821,8.60057010683233,8.19387772061186,8.00842550600779,8.52814558102459,8.21568351478234,8.40654115168697,8.36158850483607,8.37021357575938,8.09042448369415,8.10708596411274,8.22959956914474
"APRT",4.07556431955687,4.24618646718617,3.43224280497312,3.93898185599566,3.47809217412719,5.95933391468117,4.45455973852999,3.46870267959705,5.761222935454,3.67480037357201,2.37345696938381,1.78016649816543,2.88717970029817,2.88715915238988,3.79738062151473,3.30242260469174
"AQP1",8.46521886106967,8.47602680415037,7.80205944975864,8.32687932521423,7.87968498829224,8.46570445993297,8.46083162355101,7.79583586670578,8.68930307544898,8.24462667895706,7.12898156799095,6.47600692051354,7.34176880387652,7.8240140377245,8.36148470799669,8.11650599517517
"AQP7",6.00645440835221,5.93439281557819,5.55377607378488,5.67778784166481,6.62621183219298,6.64385007556934,6.74401279862833,6.21509344880025,7.1955488705767,6.67898452583422,6.31919158656554,6.24875360093988,6.78155234294119,6.90849245318605,7.42505987848755,7.31347672777802
"AQR",4.84908038854038,4.95700532727798,5.27090011197143,4.86244064494317,5.1692630284619,4.63314559673867,4.95054986210878,5.21561772261185,4.67430506503238,4.99008060883219,5.23641252897769,5.21832103034387,5.18544202490566,5.33642543445672,4.98145327369499,4.27540323971122
"ARAF",5.14618840000403,5.30482210032361,4.39202132825753,4.78334966613775,4.63322282166852,5.94058502639993,5.53680316402464,4.37031119959445,5.77636679715563,4.7420364398553,3.7370373163217,4.04549757425131,3.95185974678053,4.1516462217497,5.09700364685496,5.15261069296209
"ARF1",6.44333872568416,6.63977046804409,6.10502700529747,6.28191621354952,6.18516866263673,7.17413212999963,6.41531666296005,6.15713908270397,7.05693864945905,6.40303661129907,5.87594796224504,5.47741135942915,5.90951514611586,5.94746875765347,6.23560363530603,6.3268712466635
"ARF2",5.02471836070125,5.04645461779961,5.01512440050596,5.13380172036085,4.86070174572385,4.50703719841184,4.6718736813887,4.92660151918708,4.36628303531961,4.82443940749338,4.68116302353154,4.27332683521916,4.58866742398098,4.44705491270103,4.39232647368171,4.64116003365872
