"","GSM5283787","GSM5283788","GSM5283789","GSM5283790","GSM5283791","GSM5283792","GSM5283793","GSM5283794","GSM5283795","GSM5283796","GSM5283797","GSM5283798","GSM5283799","GSM5283800"
"ID1",4.82068865501192,3.81380569379264,4.68346016516423,4.54940803167447,4.15239064881075,4.61663266771812,5.75765897735259,5.63846197315748,5.98265751783446,5.5081233925621,4.33279231088927,4.8706348432061,4.47833328581237,4.48860521854527
"ID2",6.24927646045462,6.40171489471988,5.54434249797585,5.38464686641439,5.60538080950176,5.42303120455386,7.04504874275728,7.6906417305574,6.48247072612832,6.63272385980508,5.82783967003624,5.78568787596206,5.67841420054214,5.80327641835447
"ID3",5.39805973029622,4.11674418872402,5.31776517139553,5.0376714018359,4.85054113741115,5.19660127691919,5.90848394100932,5.48811510495102,5.76304123000572,5.12139659062921,5.86945460398087,6.17635713164043,5.55289857076636,6.09783385216068
"ID4",6.26138026261957,6.52556058765321,5.4701639111056,5.44740966414013,5.39555585027383,5.54237903800825,5.39410397641444,5.81394437237741,5.49156506673877,6.40906890635034,5.44564773032527,5.61891341039777,5.45493627248347,5.63722031875241
"IDE",5.62297397442382,5.746973940873,5.57533878982533,5.45682765192662,5.72363422576509,5.4744912148786,5.94904286723491,5.62139772341639,5.87431564047688,6.11097872346491,5.47418745817907,5.40906738267742,5.48388375439314,5.57541867139145
"IDH1",5.72962884421437,5.31731675681487,5.34845622183793,5.31126197760795,5.52547540930872,5.31660583731429,5.59867850442874,5.46119395338515,5.76304123000572,5.69792845267097,5.37034640959648,5.43965016229759,5.32658506413927,5.52874862419976
"IDH2",7.56808295880208,6.33129612959876,6.44250172882227,6.3076979440451,6.39999390727366,6.65174915162451,7.21974238669049,6.71382044352527,7.05185805607235,6.9637990589821,6.42908053468563,6.69520782413239,6.78529915227028,6.69298758527312
"IDH3A",8.68346284385438,8.98520791765876,7.96842595384627,7.99862948202131,8.26853215102546,7.8800279977072,7.88316814965677,8.48951601728736,8.61923045211628,8.63175701727537,8.07199621341294,7.73994988085127,8.27846233112323,7.86840472801843
"IDH3B",7.8006753257697,7.80109720284949,7.53176091525525,7.57222828285556,7.4823355309707,7.49397308017963,7.59967535293722,7.61614862433344,7.84667798346507,7.58733056486324,7.26609595770519,7.28348853843581,7.54911363302399,7.25365172478216
"IDI1",5.5098311206372,5.73553922291495,4.38281879230916,4.25769135217056,4.61848975234767,4.46374606678635,4.5009494128142,5.2386817632501,5.40600744276775,5.48924900068322,3.53633093408741,3.65411359967369,4.1136798774648,3.68216976331383
"IDNK",3.13366766510157,3.14012766559325,2.61530039547029,2.74361959588696,2.6328372394423,2.6384295928604,3.25936764607595,3.16336305480186,2.64215891735395,3.71567109613252,2.67307736746393,2.83332124054965,2.5098307853299,3.00538412807191
"IDUA",7.15838586870887,6.63653970827873,8.26200141903016,8.13467619322912,7.5684937969738,8.3686977601915,8.16946719210014,7.35480377224409,7.0602240975254,6.65752749512799,8.04197983231069,8.31371959143866,7.69777557067037,7.95662602509018
"IER3",3.55935252583462,2.56100292814082,2.80427702877001,2.37771449296107,2.39032881351407,2.8084921223733,3.83486165286617,4.47479721764491,4.22066528845677,4.8713704489307,3.14269852320779,3.40032264871808,3.10426748752612,3.18666682631822
"IER5L",3.79074499604905,3.8619269052708,3.60981265633841,3.81315367985355,3.68439346392501,3.61631846973895,5.25004906045827,5.61422761577253,5.37950948066775,5.32864513558454,4.05216536886397,4.22353750389477,3.87813968320865,4.26957438443469
"IFFO1",7.1789507718298,7.01670278976506,7.7023883196804,7.5553400793497,7.21484951967308,7.58945356779391,8.14865778750266,7.38587139476711,7.15477552465588,6.98966868595335,7.73240966772747,7.79557378501152,7.44156969636078,7.61369936454408
"IFI27",6.22846403807058,5.70508462937539,6.51807936472206,6.54474849266499,6.29458673547011,6.41216588090279,6.46111234224627,6.25301723934453,6.56036752036749,6.19597569242039,6.81006550534689,7.01795897524858,6.96645490310218,6.98786060436792
"IFI30",4.22083200985306,3.38666372721728,3.51461153553868,3.80580206780272,3.74071580337606,4.15230307688748,6.32391650630196,6.2306862199362,6.48335976478396,6.15953976276976,6.14752522439688,5.8675620805364,5.76272096202679,6.33217219725982
"IFI35",2.8168463479502,1.38700652886181,2.06297667791049,2.16435875613574,1.16077756141572,1.95961480953797,3.42188041359546,2.86781866259617,3.25546546718955,2.95614991264267,2.46130752233811,2.88893523796771,3.00124800296207,2.35634554238853
"IFI44",4.1806068360129,3.53914267246308,3.62812158663854,3.48524130894146,3.16245518813021,3.59322472006786,4.81561463531515,4.66445022783605,4.85281736093069,4.41721191589372,4.65180151455298,4.84976506058378,4.26810082996529,5.29775589769556
"IFI47",2.60522289927985,1.44432189805576,1.66219581474799,1.94097887939281,1.27959874209483,1.66698915872814,4.27380880833753,4.46844941904606,4.22492406231164,3.75642543651158,3.66794116403636,3.48396562606742,3.20969016254224,4.1818065041112
"IFIH1",3.05797072134632,2.43941129434646,3.44402379398326,2.52824439226106,2.80119753857478,2.33858363388064,3.49675055588333,3.84570114779218,3.47158898382,3.9645477693313,3.15557146068203,3.2169124924285,3.08424370819432,3.9237590651634
"IFIT2",3.54358024570176,3.47869949324001,3.84713546980882,3.28830649934981,3.05549699250429,3.47186240474057,3.49675055588333,4.22660273978669,3.32058796475664,3.80718709985574,3.86890373551886,3.63797389327823,3.73778429555064,5.05039442212377
"IFITM2",3.94278656945047,1.57837580960571,2.91280522058774,2.99702261407092,2.66229731572951,3.1199072611099,4.86355308438739,4.65049891736218,5.0954085897921,4.83920887538065,3.65892838480691,3.71692525257733,3.90692539920694,3.94168331832766
"IFITM3",3.17520414841451,1.55254303793287,3.14668011567162,2.95776048502037,2.93996961647079,3.34856869406955,6.15569861904476,6.2975638215067,6.13525673166998,5.76508918212561,4.83900038135679,4.23967052441144,4.07868561792194,4.89347837162851
"IFNAR1",6.95357136041543,6.88898818948621,6.98920108045562,6.95432657230118,7.03157782799361,7.06657294280083,7.21050403232496,7.33225815801102,7.15589118659038,7.30335474059313,7.0278602920845,7.03423645853896,6.85490937656226,7.20500946875662
"IFNGR1",6.22475988672253,5.66797046205742,6.20398308575094,6.38125979692024,6.20483990818017,6.3866488098346,6.83186189689956,7.12843013683103,6.82378685031528,6.62802532676476,7.3092176447654,7.21374032858111,6.97870947385295,7.52681778757209
"IFNGR2",6.32849761407764,6.44535936390767,6.12882546501431,6.41426527467103,6.51042226312187,6.28702660355531,6.48582786846673,6.84517869851055,6.77524654019736,6.47509071659042,6.65891847837683,6.66864132458623,6.717043895687,6.94555340235311
"IFRD1",6.03051421550617,5.74554954769447,6.35176958544092,5.99831802525842,6.10243639856492,5.79939982624575,6.35219528992988,6.89927369393249,6.7197445538447,6.61462911146124,5.84780607765808,5.92189593275291,6.07577114407442,5.7191763772718
"IFRD2",4.12869497640587,3.30392158086677,4.83301137272575,4.63900747650751,4.10490252380321,4.57401707995681,5.13756703872345,4.59621832207977,4.97162292933602,3.89324253638435,4.4884332556427,4.67095648187838,4.50493797089372,4.47636052832454
"IFT20",5.79270250226135,5.46829377437706,5.69523727832444,5.46385101401284,5.46197759775493,5.61487994300955,6.54778296253659,5.78613984284805,6.11130173113141,5.91790304347938,5.45087894162976,5.67337811740967,5.514133985757,5.30238758133113
"IFT27",4.20085961300739,3.60973588880356,3.39140203348259,3.32990286045119,3.65538568910254,3.26335529901901,3.91591132680901,3.65204145450595,3.99987745735019,3.84546944871277,3.81312434773199,3.29103381898275,3.67222590934166,3.54819345476345
"IFT43",3.62077189321792,3.21614369022428,3.8075195704269,3.53054373390765,3.42558273827294,3.70516525647107,4.27380880833753,3.54751591912587,3.85901928405549,3.76215463032081,3.72950167184957,3.61342065314839,3.71191732065869,3.45142312750304
"IFT46",6.2148354005081,6.07306772273549,5.68215343392266,5.77370479032557,5.76155916563268,5.73227904032672,5.69191034547192,5.59395963768912,5.88646462586274,5.83742579953628,5.70843201011286,5.75981845011355,5.91643951388429,5.75340690633915
"IFT52",5.67638304984797,5.82322582825783,5.56824467975783,5.54114750933301,5.5012260217394,5.3491360521623,5.53102128956594,5.73813424968299,5.92492962737848,6.17787275031739,5.45348745129575,5.49670116056178,5.64633800202759,5.48866942576279
"IFT57",6.11698304555371,6.61641972017454,5.37037390598314,5.63747101213986,5.53147460071003,5.25171878955797,5.54088304233372,6.02222155991832,6.12503896877208,6.59228993478713,5.57345375601311,5.42796415092778,5.73409198077469,5.44744490199772
"IFT74",4.87841154305022,5.38657801407749,4.69653221764973,4.51826078865607,4.7409029532934,4.65802547226423,4.70768985583554,5.28456993309902,5.45577582736061,5.22251899516601,4.72703435297043,4.51620892568793,5.01108822818036,4.65718910161152
"IFT80",5.1021764002005,5.17853727496269,5.23058373696543,4.94701646298234,5.30506741023382,4.98815220993471,4.50901002476171,4.55786616463249,4.64287311354459,4.66055600053592,4.88223659595622,4.89120702697943,5.06316729071719,5.00849070287484
"IFT81",5.85153331410994,6.11006627260369,5.67336448152396,5.64366956387113,5.66298880920363,5.62060176941993,5.55262884611364,5.51762067280162,5.76157620575828,6.17787275031739,5.68864082024681,5.41854670588601,5.41941472243855,5.43273344150883
"IFT88",5.47075038949087,5.56513860750948,6.3169234440049,5.99347265620856,5.76495795912684,6.10171606148397,5.82215971192757,5.43049889055659,5.5889477304231,5.61646069318886,5.77668018471891,5.80930109507492,5.5870957669718,5.73296620273074
"IGBP1",5.48320642035926,5.10490877078264,5.30928031595831,5.2610755241775,5.12634483259304,5.4295649860248,5.86831906298911,5.28095211609654,5.7659668229429,5.49442109936715,5.17871562372688,5.42326311264639,5.39320519402743,5.26491095340824
"IGF1R",4.28863520923812,4.93285736159013,4.53126096150285,4.69180840272777,4.86961014636466,4.5422136501725,4.40917650673674,4.70551249487452,4.28734155888737,4.58499094921502,4.52361377399159,4.23967052441144,4.52735789702312,4.3962998871742
"IGF2",9.99361117746792,5.20157568174465,5.70389438182198,5.73164866955137,5.13687654199244,6.84742773906466,5.27389727684328,6.09613814537791,5.27248532623175,7.91438767162213,6.02310291404911,7.29639993133735,9.81001769755808,6.01278091941306
"IGF2R",6.69885935991009,7.12364545115236,7.68226821636904,7.67061737816816,7.44733020497661,7.59817981377617,6.40714237808618,7.12035500179731,6.5434169621731,6.74257820538388,7.4293636718501,7.22120743775275,7.21055211069706,7.34290823847149
"IGFBP2",8.12501140972581,2.76598644033971,4.24131844836174,4.13985138723355,3.96414770189154,5.24925860566398,7.10477476785196,7.08240807683375,7.27875892469677,6.86543110893521,4.90146908715325,6.55612185887895,8.41548761960583,5.23130079361282
"IGFBP4",5.62297397442382,7.38975157138252,6.24311567090073,5.83095899792454,5.31437596641531,6.00295142955206,6.37332244666112,4.79954084069625,5.41907612281345,5.3497259161502,4.99037582992623,6.11500382210716,5.77370281139059,6.22036775484957
"IGFBP5",4.60587916626406,4.91015115039805,4.57910056854905,4.82868005152626,5.08886635710906,5.07961603240945,2.84102166141605,5.5191570068406,4.33540132341682,4.68790274432227,5.27328790020699,4.4713701749649,4.72134618920094,5.47642528279952
"IGFBP6",3.10171118762362,2.1603570553834,1.82976238495501,1.85810992338864,2.58748750056168,2.3010688289002,2.76228289893621,3.38850332553792,2.12717747361883,3.13458595701773,2.00114486639619,1.6806172612481,1.90293820190411,2.16616336302012
"IGFBP7",7.47344418202411,6.41790138761824,7.26112064203147,7.40228584320653,7.0037978471869,7.64945710459287,7.75770642369248,7.41628407267995,7.86827891048881,6.99758284067299,7.6340845286228,7.80915100847076,7.29410106719428,7.79183246611774
"IGHMBP2",5.5379648129305,5.57800053437249,5.53951417094992,5.60607236476096,5.69363015687871,5.49954886733988,5.41570282032427,5.48968316589399,5.45939496893917,5.44896794054703,5.46645971922806,5.49893693478481,5.58353399706166,5.40715943578405
"IGSF1",7.48587707659286,5.33636631080717,6.23118753504175,6.14535563259734,6.61393842694108,6.88039278955994,6.84226717069626,6.60010594853427,6.28144927896467,6.14973891864606,7.0004733362934,6.51584110662589,6.79688030187647,7.39587801127276
"IGSF10",2.28307598237453,2.33720396564084,2.78808441351096,2.49205861766117,2.18237604773777,2.76781870404421,1.77520818886906,2.19100293405771,2.24927835287925,2.54216169939163,3.87669904352705,3.20600588069045,3.05367709755157,4.08297750630548
"IGSF11",7.48484508458821,7.71274166690157,6.98476773581038,6.91898819116565,7.1435262100005,7.18457832565905,7.69372911723533,7.63858518010457,7.75835684049358,7.88547963409863,7.61382221571344,7.43420854045618,7.23799907562436,7.68858550810119
"IGSF21",5.21351826231807,4.72596315063625,4.96130296023679,4.96032118199326,5.06148710145586,5.34222677522536,5.54872419403246,4.93691782436828,4.83342446339422,4.62641255384879,4.93171753970105,5.47415076013206,5.30511920182516,5.19937430903057
"IGSF3",4.58676742723455,5.62213519007953,5.0757809240085,5.40425091984471,5.18841183280931,5.57614326898148,3.95773798139744,4.27104809857069,4.10065235761402,4.3767063509504,5.29671959767571,5.18023216381331,4.90378554174725,5.47642528279952
"IGSF8",7.33884827454367,7.22064408871015,8.21015261459979,8.17553472228925,7.79401252557009,8.34152711573772,7.11273096360174,6.95879137954697,7.17031682264064,6.8793362961144,7.913356333315,8.08207803226385,7.87650062629856,8.31568477438564
"IGSF9",1.67843556608099,1.23288714080896,2.50073577521669,2.27497710120732,2.3181300805924,2.28193915373989,1.72072194405867,1.05443280946013,1.89032860117492,1.49222521264271,2.21301453654579,2.91595842221965,2.35130844527193,1.79758908961965
"IGTP",3.08000671674435,2.05390090725125,2.97134233248843,2.81858755776163,2.6178784940446,2.97258605295363,4.32948910414754,4.78428889119903,3.80314987364767,3.5795339465877,3.84526185755315,3.77711594333471,3.58940881815599,4.60939735469033
"IK",7.54301712957819,7.8449889661377,7.2065768810167,7.29413941639961,7.10045641563646,7.1287907660961,7.7665587310745,7.8317800821018,7.73353811292894,8.06914356832951,7.47436853589945,7.30919679797973,7.19954177432439,7.31223523218934
"IKBIP",3.33033362739535,2.84259863306303,2.65155237973865,3.45736091559667,3.30000951861233,3.41153224445629,3.49675055588333,3.44131881543444,3.29651019266415,3.55993314181738,3.41310026720365,3.12725977310036,3.18169399669438,3.43464433241053
"IKBKB",5.59837475242375,5.39387036258386,6.2869878855641,6.15984439126684,5.69184562754006,6.14603093030544,6.47146198312605,5.83630158496116,5.755701186301,5.81141369269349,6.21056443942523,6.31857984324384,5.94308930211563,6.11373194032073
"IKBKE",3.75694756396927,3.54570489358435,4.57910056854905,4.48182053596378,3.80816082322036,4.67645482081651,4.455792570539,3.70699734827291,4.26269765901103,4.11091698638293,4.37743152443585,4.53811630969185,4.3246672066617,4.67158132796003
"IKZF1",3.08000671674435,2.07219809555651,1.55143967290928,1.96757680443872,2.0986522998985,1.88550993386759,3.1398731205835,3.70159501061136,3.60827211050896,3.99406031426378,3.24260251426054,2.80468907542262,2.90178897696621,3.65345395235204
"IKZF5",5.57140563079829,6.18027906507956,4.67467919408177,4.90290868967484,5.13162029748871,4.70546069059989,5.34316408610849,5.88119793412346,5.2847765827732,5.96212936799411,5.02586192739653,4.56823829828938,5.0057754114938,4.8624493674427
"IL10RA",2.55890070688573,2.27537507090404,1.69730235022838,2.18717137193825,2.37261502835542,1.88550993386759,2.34257373432078,2.8287057120362,3.05955562202279,2.98583298923604,3.23048635536933,2.98138152180414,2.97973097807822,3.91168463657051
"IL10RB",3.88763152240315,3.1912474102594,3.44402379398326,3.20133313150423,3.17272748729416,3.50523687932284,4.5329251157894,4.77145459363336,5.1344176969193,4.74398665692832,4.42073088518065,4.4013856058933,4.13330197715969,4.74827018610674
"IL11RA1",5.04170512271724,4.12553178759418,5.10875095104492,4.96362827822268,4.77838245710868,5.32830815330681,5.23311760281794,4.03371608003723,4.71428387072225,4.43166373569722,5.08761695087888,5.57083847673189,5.2409987426409,5.6445346706312
"IL16",5.84511378192497,6.70921987021573,6.79219836687652,6.44416694822117,6.75819857379378,6.45122107436826,3.43039379207037,5.74077039210411,5.28681498310797,5.65392262607374,6.61532132942205,6.55826748527923,6.61344463870112,6.54254829906614
"IL17RA",5.2479904074394,4.97236211697273,5.39997714610276,5.50755549096793,5.39993465101228,5.72521493623753,6.49092407003325,6.87007377778919,6.55361117697369,6.15083119508919,6.21364523735724,6.16654549008414,5.92772053588935,6.34457558538269
